unique_id,disbursement_date,loan_investment_amount,lender_insurance_premium,metro_type,LMI_type,revenue,full_time_employees,naics_code,jobs_created,lender_type_category,optional_primary_use_of_funds,optional_revenue_yr_confirmed,optional_stage,target
1250,531,350000.0,0.0,0,1,0.0,0.0,236220,18.0,4,4,2014.0,0,1
2439,367,600000.0,0.0,0,1,779060.0,12.0,238220,0.0,0,4,2014.0,0,1
4017,588,500000.0,0.0,1,1,0.0,0.0,445310,14.0,0,1,2015.0,0,1
1264,784,800000.0,0.0,0,1,0.0,1.0,541618,0.0,4,4,2014.0,0,1
3097,855,54520.0,817.8,1,1,183717.0,1.0,811111,0.0,0,4,2014.0,0,0
264,491,605000.0,0.0,0,1,3410077.0,8.0,447190,4.0,0,4,2014.0,0,0
1019,394,100000.0,0.0,1,1,40000.0,5.0,424990,0.0,4,4,2014.0,0,1
3624,323,312050.0,0.0,0,1,343127.0,5.0,511210,0.0,3,4,2016.0,0,0
2045,956,250000.0,0.0,0,1,2604443.0,14.0,423610,2.0,3,4,2012.0,0,1
1520,1127,30000.0,0.0,1,1,150000.0,6.0,722511,2.0,0,1,2017.0,0,0
63,270,135000.0,0.0,0,1,191026.0,2.0,811111,1.0,0,4,2014.0,0,0
1452,588,20000.0,0.0,0,1,939.6,8.0,519130,0.0,3,4,2016.0,4,0
1220,510,80000.0,0.0,0,0,60000.0,3.0,323111,3.0,4,4,2014.0,0,1
2056,1115,150000.0,0.0,0,1,1462362.0,8.0,541330,3.0,0,4,2017.0,0,1
483,1235,50000.0,0.0,0,1,43285.0,2.0,312130,1.0,0,4,2014.0,0,0
1188,396,50000.0,0.0,0,0,50000.0,4.0,238290,3.0,4,4,2014.0,0,1
30,1182,25000.0,0.0,0,1,80000.0,3.0,238220,2.0,1,4,2014.0,0,0
1419,367,300000.0,0.0,0,1,115910.0,4.0,453998,9.0,3,4,2016.0,4,0
1710,1150,7000.0,105.0,0,0,200000.0,1.0,453310,0.0,0,1,2013.0,0,0
546,581,200000.0,0.0,0,1,3067000.0,12.0,238150,0.0,0,4,2014.0,0,0
1264,784,800000.0,0.0,0,1,0.0,1.0,541618,0.0,4,4,2014.0,0,1
1235,255,5000.0,0.0,0,0,0.0,1.0,812112,0.0,4,4,2014.0,0,1
3203,962,150000.0,2250.0,0,0,2124883.0,14.0,444130,1.0,0,4,2014.0,0,0
1402,1025,500000.0,0.0,0,1,0.0,2.0,541711,2.0,3,4,2016.0,0,0
4044,517,486000.0,0.0,1,1,415870.0,2.0,238220,1.0,0,2,2016.0,0,1
274,64,160000.0,0.0,0,1,0.0,8.0,722513,8.0,0,4,2014.0,0,0
1258,20,250000.0,0.0,0,1,475950.0,5.0,541611,3.0,4,4,2014.0,0,1
1172,102,100000.0,0.0,0,1,14000.0,2.0,425120,0.0,4,4,2014.0,0,1
15,1004,75000.0,0.0,0,1,6110289.0,3.0,814110,2.0,0,4,2014.0,0,0
173,505,200000.0,0.0,0,0,623544.0,7.0,722511,0.0,0,4,2014.0,0,0
1238,449,200000.0,0.0,0,1,50000.0,0.0,314999,0.0,4,4,2014.0,0,1
558,746,185000.0,0.0,0,0,974601.0,5.0,722513,6.0,0,4,2014.0,0,0
3220,567,104550.0,0.0,1,1,142550.0,3.0,812112,3.0,1,4,2014.0,0,0
733,401,120000.0,0.0,0,0,0.0,0.0,621399,1.0,0,1,2016.0,0,1
1444,218,20000.0,0.0,0,1,0.0,1.5,519130,1.5,3,4,2016.0,3,0
1212,103,20000.0,0.0,0,1,40000.0,2.0,423940,3.0,4,4,2014.0,0,1
2093,1204,100000.0,0.0,0,1,0.0,0.0,541519,3.0,4,4,2014.0,0,1
1382,1167,20000.0,0.0,1,1,0.0,2.0,811111,4.0,1,4,2014.0,0,1
1230,213,200000.0,0.0,0,1,114964.0,0.0,238210,0.0,4,4,2014.0,0,1
3768,527,1800000.0,0.0,1,1,3931000.0,1.0,621492,15.0,0,4,2014.0,0,1
2024,1077,664000.0,0.0,1,1,0.0,0.0,722511,75.0,0,0,2016.0,0,1
1125,762,20000.0,0.0,0,1,20000.0,1.0,541613,4.0,4,4,2014.0,0,1
1624,1239,186110.83,0.0,0,0,858000.0,8.0,333514,3.0,0,1,2015.0,0,0
112,1226,100000.0,0.0,0,1,1837000.0,3.0,488510,0.0,0,4,2014.0,0,0
1795,117,40000.0,1400.0,0,1,384628.0,2.0,238910,0.0,0,4,2015.0,0,0
2256,211,20000.0,0.0,0,1,153805.0,5.0,713940,1.0,3,4,2014.0,0,0
3377,564,2000000.0,0.0,0,0,371195.2,7.0,325620,30.0,3,4,2016.0,4,0
2968,599,121600.0,1824.0,0,1,460000.0,5.0,621391,2.0,0,4,2014.0,0,0
51,294,100000.0,0.0,0,1,434414.0,7.0,445299,0.0,0,4,2014.0,0,0
2036,632,50000.0,0.0,0,1,0.0,3.0,561790,6.0,0,1,2014.0,0,0
3928,836,2080000.0,0.0,0,1,0.0,5.0,541711,2.0,3,4,2015.0,3,0
1954,297,80000.0,0.0,1,0,252327.0,3.0,561710,0.0,0,2,2014.0,0,1
2550,1245,600182.0,0.0,1,1,3789836.0,2.0,453998,0.0,0,1,2015.0,0,1
3850,91,22101.0,0.0,0,1,518595.0,7.0,621310,5.0,4,0,2014.0,0,0
100,87,200000.0,0.0,0,1,86400.0,6.0,621111,0.0,0,4,2014.0,0,0
767,694,1241775.0,0.0,0,1,923990.0,9.0,238910,4.0,0,1,2016.0,0,1
3089,855,54000.0,810.0,0,1,880752.0,14.0,561110,2.0,0,4,2014.0,0,0
734,323,4000000.0,0.0,0,1,9434000.0,0.0,522298,10.0,0,4,2015.0,0,1
3921,901,100000.0,0.0,0,1,0.0,4.0,334510,0.0,3,4,2016.0,4,0
1209,510,300000.0,0.0,0,0,75000.0,9.0,238210,7.0,4,4,2014.0,0,1
4011,243,10000.0,0.0,1,1,0.0,0.0,811310,0.0,0,4,2015.0,0,1
2065,451,800000.0,0.0,0,1,0.0,0.0,532412,5.0,0,1,2017.0,0,1
4044,517,486000.0,0.0,1,1,415870.0,2.0,238220,1.0,0,2,2016.0,0,1
766,10,91420.0,0.0,1,1,293000.0,1.0,334519,1.0,0,1,2015.0,0,1
3076,701,5000.0,75.0,0,1,100000.0,1.0,541211,1.0,0,4,2014.0,0,0
2334,970,25000.0,0.0,0,1,0.0,0.0,812112,3.0,3,4,2014.0,0,0
2010,661,400000.0,0.0,0,1,1192858.0,10.0,811211,0.0,0,3,2016.0,0,1
989,1032,200000.0,0.0,0,1,60000.0,3.0,236220,4.0,4,4,2014.0,0,1
822,686,25000.0,0.0,0,1,898872.0,4.0,621340,0.0,0,4,2016.0,0,1
449,993,27283.0,0.0,0,0,421041.0,7.0,511140,0.0,3,4,2014.0,0,0
2345,227,19250.0,0.0,0,0,0.0,0.0,484121,0.0,3,4,2014.0,0,0
1980,881,91000.0,0.0,0,1,626668.0,2.0,541110,1.0,0,3,2015.0,0,1
1173,62,250000.0,0.0,0,1,0.0,0.0,541310,0.0,4,4,2014.0,0,1
2150,1159,273000.0,0.0,1,1,0.0,0.0,484110,1.0,4,4,2016.0,0,0
3268,386,257000.0,0.0,0,1,851150.0,10.0,541330,3.0,0,4,2014.0,0,0
3214,22,102260.0,0.0,0,1,2697930.0,9.0,517911,1.0,0,4,2014.0,0,0
