Feature,XGBoost Accuracy,XGBoost Precision,XGBoost Recall,XGBoost F1 Score
"unique_id, revenue, full_time_employees",0.9098765432098765,0.9027777777777778,0.9498956158663883,0.925737538148525
"unique_id, revenue, full_time_employees",0.9098765432098765,0.9027777777777778,0.9498956158663883,0.925737538148525
"unique_id, revenue, full_time_employees",0.9098765432098765,0.9027777777777778,0.9498956158663883,0.925737538148525
"unique_id, revenue, naics_code",0.9049382716049382,0.900398406374502,0.9436325678496869,0.9215086646279306
"unique_id, revenue, naics_code",0.9049382716049382,0.900398406374502,0.9436325678496869,0.9215086646279306
"unique_id, revenue, naics_code",0.9049382716049382,0.900398406374502,0.9436325678496869,0.9215086646279306
"unique_id, revenue, jobs_created",0.9012345679012346,0.8966202783300199,0.941544885177453,0.9185336048879837
"unique_id, revenue, jobs_created",0.9012345679012346,0.8966202783300199,0.941544885177453,0.9185336048879837
"unique_id, revenue, jobs_created",0.9012345679012346,0.8966202783300199,0.941544885177453,0.9185336048879837
"unique_id, revenue, lender_type_category",0.9197530864197531,0.9011627906976745,0.9707724425887265,0.9346733668341709
"unique_id, revenue, lender_type_category",0.9197530864197531,0.9011627906976745,0.9707724425887265,0.9346733668341709
"unique_id, revenue, lender_type_category",0.9197530864197531,0.9011627906976745,0.9707724425887265,0.9346733668341709
"unique_id, revenue, optional_primary_use_of_funds",0.9,0.898,0.9373695198329853,0.9172625127681306
"unique_id, revenue, optional_primary_use_of_funds",0.9,0.898,0.9373695198329853,0.9172625127681306
"unique_id, revenue, optional_primary_use_of_funds",0.9,0.898,0.9373695198329853,0.9172625127681306
"unique_id, revenue, optional_revenue_yr_confirmed",0.9024691358024691,0.8937007874015748,0.9478079331941545,0.9199594731509625
"unique_id, revenue, optional_revenue_yr_confirmed",0.9024691358024691,0.8937007874015748,0.9478079331941545,0.9199594731509625
"unique_id, revenue, optional_revenue_yr_confirmed",0.9024691358024691,0.8937007874015748,0.9478079331941545,0.9199594731509625
"unique_id, revenue, optional_stage",0.9123456790123456,0.9031620553359684,0.954070981210856,0.9279187817258884
"unique_id, revenue, optional_stage",0.9123456790123456,0.9031620553359684,0.954070981210856,0.9279187817258884
"unique_id, revenue, optional_stage",0.9123456790123456,0.9031620553359684,0.954070981210856,0.9279187817258884
"unique_id, revenue, support_amount",0.9074074074074074,0.89453125,0.9561586638830898,0.9243188698284562
"unique_id, revenue, support_amount",0.9074074074074074,0.89453125,0.9561586638830898,0.9243188698284562
"unique_id, revenue, support_amount",0.9074074074074074,0.89453125,0.9561586638830898,0.9243188698284562
"unique_id, full_time_employees, naics_code",0.891358024691358,0.8871287128712871,0.9352818371607515,0.910569105691057
"unique_id, full_time_employees, naics_code",0.891358024691358,0.8871287128712871,0.9352818371607515,0.910569105691057
"unique_id, full_time_employees, naics_code",0.891358024691358,0.8871287128712871,0.9352818371607515,0.910569105691057
"unique_id, full_time_employees, jobs_created",0.8950617283950617,0.8955823293172691,0.9311064718162839,0.9129989764585464
"unique_id, full_time_employees, jobs_created",0.8950617283950617,0.8955823293172691,0.9311064718162839,0.9129989764585464
"unique_id, full_time_employees, jobs_created",0.8950617283950617,0.8955823293172691,0.9311064718162839,0.9129989764585464
"unique_id, full_time_employees, lender_type_category",0.9222222222222223,0.9126984126984127,0.9603340292275574,0.9359104781281791
"unique_id, full_time_employees, lender_type_category",0.9222222222222223,0.9126984126984127,0.9603340292275574,0.9359104781281791
"unique_id, full_time_employees, lender_type_category",0.9222222222222223,0.9126984126984127,0.9603340292275574,0.9359104781281791
"unique_id, full_time_employees, optional_primary_use_of_funds",0.908641975308642,0.900990099009901,0.9498956158663883,0.9247967479674798
"unique_id, full_time_employees, optional_primary_use_of_funds",0.908641975308642,0.900990099009901,0.9498956158663883,0.9247967479674798
"unique_id, full_time_employees, optional_primary_use_of_funds",0.908641975308642,0.900990099009901,0.9498956158663883,0.9247967479674798
"unique_id, full_time_employees, optional_revenue_yr_confirmed",0.9148148148148149,0.9083665338645418,0.9519832985386222,0.9296636085626911
"unique_id, full_time_employees, optional_revenue_yr_confirmed",0.9148148148148149,0.9083665338645418,0.9519832985386222,0.9296636085626911
"unique_id, full_time_employees, optional_revenue_yr_confirmed",0.9148148148148149,0.9083665338645418,0.9519832985386222,0.9296636085626911
"unique_id, full_time_employees, optional_stage",0.908641975308642,0.905811623246493,0.9436325678496869,0.9243353783231084
"unique_id, full_time_employees, optional_stage",0.908641975308642,0.905811623246493,0.9436325678496869,0.9243353783231084
"unique_id, full_time_employees, optional_stage",0.908641975308642,0.905811623246493,0.9436325678496869,0.9243353783231084
"unique_id, full_time_employees, support_amount",0.908641975308642,0.9090909090909091,0.9394572025052192,0.9240246406570841
"unique_id, full_time_employees, support_amount",0.908641975308642,0.9090909090909091,0.9394572025052192,0.9240246406570841
"unique_id, full_time_employees, support_amount",0.908641975308642,0.9090909090909091,0.9394572025052192,0.9240246406570841
"unique_id, naics_code, jobs_created",0.8950617283950617,0.8971774193548387,0.9290187891440501,0.9128205128205129
"unique_id, naics_code, jobs_created",0.8950617283950617,0.8971774193548387,0.9290187891440501,0.9128205128205129
"unique_id, naics_code, jobs_created",0.8950617283950617,0.8971774193548387,0.9290187891440501,0.9128205128205129
"unique_id, naics_code, lender_type_category",0.9012345679012346,0.8966202783300199,0.941544885177453,0.9185336048879837
"unique_id, naics_code, lender_type_category",0.9012345679012346,0.8966202783300199,0.941544885177453,0.9185336048879837
"unique_id, naics_code, lender_type_category",0.9012345679012346,0.8966202783300199,0.941544885177453,0.9185336048879837
"unique_id, naics_code, optional_primary_use_of_funds",0.9061728395061729,0.899009900990099,0.9478079331941545,0.9227642276422765
"unique_id, naics_code, optional_primary_use_of_funds",0.9061728395061729,0.899009900990099,0.9478079331941545,0.9227642276422765
"unique_id, naics_code, optional_primary_use_of_funds",0.9061728395061729,0.899009900990099,0.9478079331941545,0.9227642276422765
"unique_id, naics_code, optional_revenue_yr_confirmed",0.9049382716049382,0.8972332015810277,0.9478079331941545,0.9218274111675127
"unique_id, naics_code, optional_revenue_yr_confirmed",0.9049382716049382,0.8972332015810277,0.9478079331941545,0.9218274111675127
"unique_id, naics_code, optional_revenue_yr_confirmed",0.9049382716049382,0.8972332015810277,0.9478079331941545,0.9218274111675127
"unique_id, naics_code, optional_stage",0.8925925925925926,0.8888888888888888,0.9352818371607515,0.9114954221770091
"unique_id, naics_code, optional_stage",0.8925925925925926,0.8888888888888888,0.9352818371607515,0.9114954221770091
"unique_id, naics_code, optional_stage",0.8925925925925926,0.8888888888888888,0.9352818371607515,0.9114954221770091
"unique_id, naics_code, support_amount",0.8901234567901235,0.891566265060241,0.9269311064718163,0.9089048106448311
"unique_id, naics_code, support_amount",0.8901234567901235,0.891566265060241,0.9269311064718163,0.9089048106448311
"unique_id, naics_code, support_amount",0.8901234567901235,0.891566265060241,0.9269311064718163,0.9089048106448311
"unique_id, jobs_created, lender_type_category",0.908641975308642,0.900990099009901,0.9498956158663883,0.9247967479674798
"unique_id, jobs_created, lender_type_category",0.908641975308642,0.900990099009901,0.9498956158663883,0.9247967479674798
"unique_id, jobs_created, lender_type_category",0.908641975308642,0.900990099009901,0.9498956158663883,0.9247967479674798
"unique_id, jobs_created, optional_primary_use_of_funds",0.9049382716049382,0.8956692913385826,0.9498956158663883,0.9219858156028369
"unique_id, jobs_created, optional_primary_use_of_funds",0.9049382716049382,0.8956692913385826,0.9498956158663883,0.9219858156028369
"unique_id, jobs_created, optional_primary_use_of_funds",0.9049382716049382,0.8956692913385826,0.9498956158663883,0.9219858156028369
"unique_id, jobs_created, optional_revenue_yr_confirmed",0.9098765432098765,0.9011857707509882,0.9519832985386222,0.9258883248730965
"unique_id, jobs_created, optional_revenue_yr_confirmed",0.9098765432098765,0.9011857707509882,0.9519832985386222,0.9258883248730965
"unique_id, jobs_created, optional_revenue_yr_confirmed",0.9098765432098765,0.9011857707509882,0.9519832985386222,0.9258883248730965
"unique_id, jobs_created, optional_stage",0.8950617283950617,0.8877952755905512,0.941544885177453,0.9138804457953394
"unique_id, jobs_created, optional_stage",0.8950617283950617,0.8877952755905512,0.941544885177453,0.9138804457953394
"unique_id, jobs_created, optional_stage",0.8950617283950617,0.8877952755905512,0.941544885177453,0.9138804457953394
"unique_id, jobs_created, support_amount",0.9,0.8901960784313725,0.9478079331941545,0.9180990899898888
"unique_id, jobs_created, support_amount",0.9,0.8901960784313725,0.9478079331941545,0.9180990899898888
"unique_id, jobs_created, support_amount",0.9,0.8901960784313725,0.9478079331941545,0.9180990899898888
"unique_id, lender_type_category, optional_primary_use_of_funds",0.9123456790123456,0.9,0.9582463465553236,0.9282103134479271
"unique_id, lender_type_category, optional_primary_use_of_funds",0.9123456790123456,0.9,0.9582463465553236,0.9282103134479271
"unique_id, lender_type_category, optional_primary_use_of_funds",0.9123456790123456,0.9,0.9582463465553236,0.9282103134479271
"unique_id, lender_type_category, optional_revenue_yr_confirmed",0.9148148148148149,0.9035433070866141,0.9582463465553236,0.9300911854103342
"unique_id, lender_type_category, optional_revenue_yr_confirmed",0.9148148148148149,0.9035433070866141,0.9582463465553236,0.9300911854103342
"unique_id, lender_type_category, optional_revenue_yr_confirmed",0.9148148148148149,0.9035433070866141,0.9582463465553236,0.9300911854103342
"unique_id, lender_type_category, optional_stage",0.9234567901234568,0.9001919385796545,0.9791231732776617,0.938
"unique_id, lender_type_category, optional_stage",0.9234567901234568,0.9001919385796545,0.9791231732776617,0.938
"unique_id, lender_type_category, optional_stage",0.9234567901234568,0.9001919385796545,0.9791231732776617,0.938
"unique_id, lender_type_category, support_amount",0.9185185185185185,0.8994197292069632,0.9707724425887265,0.9337349397590362
"unique_id, lender_type_category, support_amount",0.9185185185185185,0.8994197292069632,0.9707724425887265,0.9337349397590362
"unique_id, lender_type_category, support_amount",0.9185185185185185,0.8994197292069632,0.9707724425887265,0.9337349397590362
"unique_id, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.9185185185185185,0.9041095890410958,0.964509394572025,0.9333333333333332
"unique_id, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.9185185185185185,0.9041095890410958,0.964509394572025,0.9333333333333332
"unique_id, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.9185185185185185,0.9041095890410958,0.964509394572025,0.9333333333333332
"unique_id, optional_primary_use_of_funds, optional_stage",0.9049382716049382,0.8956692913385826,0.9498956158663883,0.9219858156028369
"unique_id, optional_primary_use_of_funds, optional_stage",0.9049382716049382,0.8956692913385826,0.9498956158663883,0.9219858156028369
"unique_id, optional_primary_use_of_funds, optional_stage",0.9049382716049382,0.8956692913385826,0.9498956158663883,0.9219858156028369
"unique_id, optional_primary_use_of_funds, support_amount",0.9061728395061729,0.8943248532289628,0.954070981210856,0.9232323232323233
"unique_id, optional_primary_use_of_funds, support_amount",0.9061728395061729,0.8943248532289628,0.954070981210856,0.9232323232323233
"unique_id, optional_primary_use_of_funds, support_amount",0.9061728395061729,0.8943248532289628,0.954070981210856,0.9232323232323233
"unique_id, optional_revenue_yr_confirmed, optional_stage",0.9135802469135802,0.9001956947162426,0.9603340292275574,0.9292929292929293
"unique_id, optional_revenue_yr_confirmed, optional_stage",0.9135802469135802,0.9001956947162426,0.9603340292275574,0.9292929292929293
"unique_id, optional_revenue_yr_confirmed, optional_stage",0.9135802469135802,0.9001956947162426,0.9603340292275574,0.9292929292929293
"unique_id, optional_revenue_yr_confirmed, support_amount",0.9160493827160494,0.9005847953216374,0.964509394572025,0.9314516129032258
"unique_id, optional_revenue_yr_confirmed, support_amount",0.9160493827160494,0.9005847953216374,0.964509394572025,0.9314516129032258
"unique_id, optional_revenue_yr_confirmed, support_amount",0.9160493827160494,0.9005847953216374,0.964509394572025,0.9314516129032258
"unique_id, optional_stage, support_amount",0.9098765432098765,0.8980392156862745,0.9561586638830898,0.9261880687563195
"unique_id, optional_stage, support_amount",0.9098765432098765,0.8980392156862745,0.9561586638830898,0.9261880687563195
"unique_id, optional_stage, support_amount",0.9098765432098765,0.8980392156862745,0.9561586638830898,0.9261880687563195
"disbursement_date, loan_investment_amount, lender_insurance_premium",0.6580246913580247,0.6816546762589928,0.791231732776618,0.7323671497584542
"disbursement_date, loan_investment_amount, lender_insurance_premium",0.6580246913580247,0.6816546762589928,0.791231732776618,0.7323671497584542
"disbursement_date, loan_investment_amount, lender_insurance_premium",0.6580246913580247,0.6816546762589928,0.791231732776618,0.7323671497584542
"disbursement_date, loan_investment_amount, metro_type",0.6320987654320988,0.682092555331992,0.7077244258872651,0.694672131147541
"disbursement_date, loan_investment_amount, metro_type",0.6320987654320988,0.682092555331992,0.7077244258872651,0.694672131147541
"disbursement_date, loan_investment_amount, metro_type",0.6320987654320988,0.682092555331992,0.7077244258872651,0.694672131147541
"disbursement_date, loan_investment_amount, LMI_type",0.6345679012345679,0.6716697936210131,0.7473903966597077,0.7075098814229248
"disbursement_date, loan_investment_amount, LMI_type",0.6345679012345679,0.6716697936210131,0.7473903966597077,0.7075098814229248
"disbursement_date, loan_investment_amount, LMI_type",0.6345679012345679,0.6716697936210131,0.7473903966597077,0.7075098814229248
"disbursement_date, loan_investment_amount, revenue",0.6703703703703704,0.7054263565891473,0.7599164926931107,0.7316582914572866
"disbursement_date, loan_investment_amount, revenue",0.6703703703703704,0.7054263565891473,0.7599164926931107,0.7316582914572866
"disbursement_date, loan_investment_amount, revenue",0.6703703703703704,0.7054263565891473,0.7599164926931107,0.7316582914572866
"disbursement_date, loan_investment_amount, full_time_employees",0.6654320987654321,0.7071713147410359,0.7411273486430062,0.7237512742099897
"disbursement_date, loan_investment_amount, full_time_employees",0.6654320987654321,0.7071713147410359,0.7411273486430062,0.7237512742099897
"disbursement_date, loan_investment_amount, full_time_employees",0.6654320987654321,0.7071713147410359,0.7411273486430062,0.7237512742099897
"disbursement_date, loan_investment_amount, naics_code",0.6604938271604939,0.6895910780669146,0.7745302713987474,0.7295968534906588
"disbursement_date, loan_investment_amount, naics_code",0.6604938271604939,0.6895910780669146,0.7745302713987474,0.7295968534906588
"disbursement_date, loan_investment_amount, naics_code",0.6604938271604939,0.6895910780669146,0.7745302713987474,0.7295968534906588
"disbursement_date, loan_investment_amount, jobs_created",0.6283950617283951,0.6642066420664207,0.7515657620041754,0.7051909892262488
"disbursement_date, loan_investment_amount, jobs_created",0.6283950617283951,0.6642066420664207,0.7515657620041754,0.7051909892262488
"disbursement_date, loan_investment_amount, jobs_created",0.6283950617283951,0.6642066420664207,0.7515657620041754,0.7051909892262488
"disbursement_date, loan_investment_amount, lender_type_category",0.6962962962962963,0.7253384912959381,0.7828810020876826,0.7530120481927711
"disbursement_date, loan_investment_amount, lender_type_category",0.6962962962962963,0.7253384912959381,0.7828810020876826,0.7530120481927711
"disbursement_date, loan_investment_amount, lender_type_category",0.6962962962962963,0.7253384912959381,0.7828810020876826,0.7530120481927711
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.6802469135802469,0.7370689655172413,0.7139874739039666,0.7253446447507953
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.6802469135802469,0.7370689655172413,0.7139874739039666,0.7253446447507953
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.6802469135802469,0.7370689655172413,0.7139874739039666,0.7253446447507953
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.7123456790123457,0.7639484978540773,0.7432150313152401,0.7534391534391534
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.7123456790123457,0.7639484978540773,0.7432150313152401,0.7534391534391534
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.7123456790123457,0.7639484978540773,0.7432150313152401,0.7534391534391534
"disbursement_date, loan_investment_amount, optional_stage",0.6506172839506172,0.6929133858267716,0.7348643006263048,0.7132725430597772
"disbursement_date, loan_investment_amount, optional_stage",0.6506172839506172,0.6929133858267716,0.7348643006263048,0.7132725430597772
"disbursement_date, loan_investment_amount, optional_stage",0.6506172839506172,0.6929133858267716,0.7348643006263048,0.7132725430597772
"disbursement_date, loan_investment_amount, support_amount",0.7506172839506173,0.7678916827852998,0.8288100208768268,0.7971887550200802
"disbursement_date, loan_investment_amount, support_amount",0.7506172839506173,0.7678916827852998,0.8288100208768268,0.7971887550200802
"disbursement_date, loan_investment_amount, support_amount",0.7506172839506173,0.7678916827852998,0.8288100208768268,0.7971887550200802
"disbursement_date, lender_insurance_premium, metro_type",0.6395061728395062,0.6535303776683087,0.8308977035490606,0.7316176470588237
"disbursement_date, lender_insurance_premium, metro_type",0.6395061728395062,0.6535303776683087,0.8308977035490606,0.7316176470588237
"disbursement_date, lender_insurance_premium, metro_type",0.6395061728395062,0.6535303776683087,0.8308977035490606,0.7316176470588237
"disbursement_date, lender_insurance_premium, LMI_type",0.6271604938271605,0.6338880484114977,0.8747390396659708,0.7350877192982456
"disbursement_date, lender_insurance_premium, LMI_type",0.6271604938271605,0.6338880484114977,0.8747390396659708,0.7350877192982456
"disbursement_date, lender_insurance_premium, LMI_type",0.6271604938271605,0.6338880484114977,0.8747390396659708,0.7350877192982456
"disbursement_date, lender_insurance_premium, revenue",0.6469135802469136,0.6672443674176777,0.8037578288100209,0.7291666666666666
"disbursement_date, lender_insurance_premium, revenue",0.6469135802469136,0.6672443674176777,0.8037578288100209,0.7291666666666666
"disbursement_date, lender_insurance_premium, revenue",0.6469135802469136,0.6672443674176777,0.8037578288100209,0.7291666666666666
"disbursement_date, lender_insurance_premium, full_time_employees",0.6197530864197531,0.6441821247892074,0.7974947807933194,0.712686567164179
"disbursement_date, lender_insurance_premium, full_time_employees",0.6197530864197531,0.6441821247892074,0.7974947807933194,0.712686567164179
"disbursement_date, lender_insurance_premium, full_time_employees",0.6197530864197531,0.6441821247892074,0.7974947807933194,0.712686567164179
"disbursement_date, lender_insurance_premium, naics_code",0.6641975308641975,0.681260945709282,0.8121085594989561,0.7409523809523809
"disbursement_date, lender_insurance_premium, naics_code",0.6641975308641975,0.681260945709282,0.8121085594989561,0.7409523809523809
"disbursement_date, lender_insurance_premium, naics_code",0.6641975308641975,0.681260945709282,0.8121085594989561,0.7409523809523809
"disbursement_date, lender_insurance_premium, jobs_created",0.6296296296296297,0.6436597110754414,0.837160751565762,0.7277676950998185
"disbursement_date, lender_insurance_premium, jobs_created",0.6296296296296297,0.6436597110754414,0.837160751565762,0.7277676950998185
"disbursement_date, lender_insurance_premium, jobs_created",0.6296296296296297,0.6436597110754414,0.837160751565762,0.7277676950998185
"disbursement_date, lender_insurance_premium, lender_type_category",0.6728395061728395,0.6765676567656765,0.8559498956158664,0.7557603686635943
"disbursement_date, lender_insurance_premium, lender_type_category",0.6728395061728395,0.6765676567656765,0.8559498956158664,0.7557603686635943
"disbursement_date, lender_insurance_premium, lender_type_category",0.6728395061728395,0.6765676567656765,0.8559498956158664,0.7557603686635943
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6592592592592592,0.6911487758945386,0.7661795407098121,0.7267326732673267
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6592592592592592,0.6911487758945386,0.7661795407098121,0.7267326732673267
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6592592592592592,0.6911487758945386,0.7661795407098121,0.7267326732673267
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.7234567901234568,0.7650727650727651,0.7682672233820459,0.7666666666666665
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.7234567901234568,0.7650727650727651,0.7682672233820459,0.7666666666666665
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.7234567901234568,0.7650727650727651,0.7682672233820459,0.7666666666666665
"disbursement_date, lender_insurance_premium, optional_stage",0.6444444444444445,0.6532905296950241,0.8496868475991649,0.7386569872958259
"disbursement_date, lender_insurance_premium, optional_stage",0.6444444444444445,0.6532905296950241,0.8496868475991649,0.7386569872958259
"disbursement_date, lender_insurance_premium, optional_stage",0.6444444444444445,0.6532905296950241,0.8496868475991649,0.7386569872958259
"disbursement_date, lender_insurance_premium, support_amount",0.7592592592592593,0.785140562248996,0.8162839248434238,0.8004094165813714
"disbursement_date, lender_insurance_premium, support_amount",0.7592592592592593,0.785140562248996,0.8162839248434238,0.8004094165813714
"disbursement_date, lender_insurance_premium, support_amount",0.7592592592592593,0.785140562248996,0.8162839248434238,0.8004094165813714
"disbursement_date, metro_type, LMI_type",0.5925925925925926,0.6286701208981001,0.7599164926931107,0.6880907372400756
"disbursement_date, metro_type, LMI_type",0.5925925925925926,0.6286701208981001,0.7599164926931107,0.6880907372400756
"disbursement_date, metro_type, LMI_type",0.5925925925925926,0.6286701208981001,0.7599164926931107,0.6880907372400756
"disbursement_date, metro_type, revenue",0.645679012345679,0.6791044776119403,0.7599164926931107,0.7172413793103447
"disbursement_date, metro_type, revenue",0.645679012345679,0.6791044776119403,0.7599164926931107,0.7172413793103447
"disbursement_date, metro_type, revenue",0.645679012345679,0.6791044776119403,0.7599164926931107,0.7172413793103447
"disbursement_date, metro_type, full_time_employees",0.6197530864197531,0.6628571428571428,0.7265135699373695,0.6932270916334661
"disbursement_date, metro_type, full_time_employees",0.6197530864197531,0.6628571428571428,0.7265135699373695,0.6932270916334661
"disbursement_date, metro_type, full_time_employees",0.6197530864197531,0.6628571428571428,0.7265135699373695,0.6932270916334661
"disbursement_date, metro_type, naics_code",0.6567901234567901,0.6878504672897197,0.7682672233820459,0.7258382642998029
"disbursement_date, metro_type, naics_code",0.6567901234567901,0.6878504672897197,0.7682672233820459,0.7258382642998029
"disbursement_date, metro_type, naics_code",0.6567901234567901,0.6878504672897197,0.7682672233820459,0.7258382642998029
"disbursement_date, metro_type, jobs_created",0.6049382716049383,0.6442831215970962,0.7411273486430062,0.6893203883495146
"disbursement_date, metro_type, jobs_created",0.6049382716049383,0.6442831215970962,0.7411273486430062,0.6893203883495146
"disbursement_date, metro_type, jobs_created",0.6049382716049383,0.6442831215970962,0.7411273486430062,0.6893203883495146
"disbursement_date, metro_type, lender_type_category",0.7197530864197531,0.7290909090909091,0.837160751565762,0.7793974732750244
"disbursement_date, metro_type, lender_type_category",0.7197530864197531,0.7290909090909091,0.837160751565762,0.7793974732750244
"disbursement_date, metro_type, lender_type_category",0.7197530864197531,0.7290909090909091,0.837160751565762,0.7793974732750244
"disbursement_date, metro_type, optional_primary_use_of_funds",0.6617283950617284,0.7013752455795678,0.7453027139874739,0.7226720647773279
"disbursement_date, metro_type, optional_primary_use_of_funds",0.6617283950617284,0.7013752455795678,0.7453027139874739,0.7226720647773279
"disbursement_date, metro_type, optional_primary_use_of_funds",0.6617283950617284,0.7013752455795678,0.7453027139874739,0.7226720647773279
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.7098765432098766,0.7699115044247787,0.7265135699373695,0.7475832438238452
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.7098765432098766,0.7699115044247787,0.7265135699373695,0.7475832438238452
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.7098765432098766,0.7699115044247787,0.7265135699373695,0.7475832438238452
"disbursement_date, metro_type, optional_stage",0.6222222222222222,0.6593001841620626,0.7473903966597077,0.700587084148728
"disbursement_date, metro_type, optional_stage",0.6222222222222222,0.6593001841620626,0.7473903966597077,0.700587084148728
"disbursement_date, metro_type, optional_stage",0.6222222222222222,0.6593001841620626,0.7473903966597077,0.700587084148728
"disbursement_date, metro_type, support_amount",0.7283950617283951,0.73502722323049,0.8455114822546973,0.7864077669902911
"disbursement_date, metro_type, support_amount",0.7283950617283951,0.73502722323049,0.8455114822546973,0.7864077669902911
"disbursement_date, metro_type, support_amount",0.7283950617283951,0.73502722323049,0.8455114822546973,0.7864077669902911
"disbursement_date, LMI_type, revenue",0.6234567901234568,0.6564748201438849,0.7620041753653445,0.7053140096618358
"disbursement_date, LMI_type, revenue",0.6234567901234568,0.6564748201438849,0.7620041753653445,0.7053140096618358
"disbursement_date, LMI_type, revenue",0.6234567901234568,0.6564748201438849,0.7620041753653445,0.7053140096618358
"disbursement_date, LMI_type, full_time_employees",0.5839506172839506,0.6319702602230484,0.7098121085594989,0.6686332350049164
"disbursement_date, LMI_type, full_time_employees",0.5839506172839506,0.6319702602230484,0.7098121085594989,0.6686332350049164
"disbursement_date, LMI_type, full_time_employees",0.5839506172839506,0.6319702602230484,0.7098121085594989,0.6686332350049164
"disbursement_date, LMI_type, naics_code",0.6148148148148148,0.6526508226691042,0.7453027139874739,0.6959064327485381
"disbursement_date, LMI_type, naics_code",0.6148148148148148,0.6526508226691042,0.7453027139874739,0.6959064327485381
"disbursement_date, LMI_type, naics_code",0.6148148148148148,0.6526508226691042,0.7453027139874739,0.6959064327485381
"disbursement_date, LMI_type, jobs_created",0.5901234567901235,0.6260720411663808,0.7620041753653445,0.6873822975517891
"disbursement_date, LMI_type, jobs_created",0.5901234567901235,0.6260720411663808,0.7620041753653445,0.6873822975517891
"disbursement_date, LMI_type, jobs_created",0.5901234567901235,0.6260720411663808,0.7620041753653445,0.6873822975517891
"disbursement_date, LMI_type, lender_type_category",0.6617283950617284,0.6853526220614828,0.791231732776618,0.7344961240310078
"disbursement_date, LMI_type, lender_type_category",0.6617283950617284,0.6853526220614828,0.791231732776618,0.7344961240310078
"disbursement_date, LMI_type, lender_type_category",0.6617283950617284,0.6853526220614828,0.791231732776618,0.7344961240310078
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6308641975308642,0.6750972762645915,0.7244258872651357,0.6988922457200403
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6308641975308642,0.6750972762645915,0.7244258872651357,0.6988922457200403
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6308641975308642,0.6750972762645915,0.7244258872651357,0.6988922457200403
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.7024691358024692,0.7468879668049793,0.7515657620041754,0.7492195629552548
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.7024691358024692,0.7468879668049793,0.7515657620041754,0.7492195629552548
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.7024691358024692,0.7468879668049793,0.7515657620041754,0.7492195629552548
"disbursement_date, LMI_type, optional_stage",0.5901234567901235,0.6273830155979203,0.755741127348643,0.6856060606060606
"disbursement_date, LMI_type, optional_stage",0.5901234567901235,0.6273830155979203,0.755741127348643,0.6856060606060606
"disbursement_date, LMI_type, optional_stage",0.5901234567901235,0.6273830155979203,0.755741127348643,0.6856060606060606
"disbursement_date, LMI_type, support_amount",0.6950617283950618,0.7109090909090909,0.8162839248434238,0.7599611273080661
"disbursement_date, LMI_type, support_amount",0.6950617283950618,0.7109090909090909,0.8162839248434238,0.7599611273080661
"disbursement_date, LMI_type, support_amount",0.6950617283950618,0.7109090909090909,0.8162839248434238,0.7599611273080661
"disbursement_date, revenue, full_time_employees",0.6308641975308642,0.6648351648351648,0.7578288100208769,0.7082926829268293
"disbursement_date, revenue, full_time_employees",0.6308641975308642,0.6648351648351648,0.7578288100208769,0.7082926829268293
"disbursement_date, revenue, full_time_employees",0.6308641975308642,0.6648351648351648,0.7578288100208769,0.7082926829268293
"disbursement_date, revenue, naics_code",0.6222222222222222,0.6666666666666666,0.7223382045929019,0.6933867735470942
"disbursement_date, revenue, naics_code",0.6222222222222222,0.6666666666666666,0.7223382045929019,0.6933867735470942
"disbursement_date, revenue, naics_code",0.6222222222222222,0.6666666666666666,0.7223382045929019,0.6933867735470942
"disbursement_date, revenue, jobs_created",0.6345679012345679,0.6716697936210131,0.7473903966597077,0.7075098814229248
"disbursement_date, revenue, jobs_created",0.6345679012345679,0.6716697936210131,0.7473903966597077,0.7075098814229248
"disbursement_date, revenue, jobs_created",0.6345679012345679,0.6716697936210131,0.7473903966597077,0.7075098814229248
