Feature,Random Forest Accuracy,Random Forest Precision,Random Forest Recall,Random Forest F1 Score
"loan_investment_amount, metro_type",0.6160493827160494,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, metro_type",0.6160493827160494,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, LMI_type",0.6074074074074074,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, LMI_type",0.6074074074074074,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, revenue",0.6506172839506172,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, revenue",0.6506172839506172,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, full_time_employees",0.6061728395061728,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, full_time_employees",0.6061728395061728,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, naics_code",0.6296296296296297,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, naics_code",0.6296296296296297,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, jobs_created",0.5975308641975309,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, jobs_created",0.5975308641975309,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, lender_type_category",0.6839506172839506,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, lender_type_category",0.6839506172839506,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, optional_primary_use_of_funds",0.6358024691358025,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, optional_primary_use_of_funds",0.6358024691358025,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, optional_revenue_yr_confirmed",0.7024691358024692,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, optional_revenue_yr_confirmed",0.7024691358024692,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, optional_stage",0.6148148148148148,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, optional_stage",0.6148148148148148,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, support_amount",0.7345679012345679,0.6359447004608295,0.8643006263048016,0.7327433628318585
"loan_investment_amount, support_amount",0.7345679012345679,0.6359447004608295,0.8643006263048016,0.7327433628318585
"lender_insurance_premium, metro_type",0.6197530864197531,0.6359447004608295,0.8643006263048016,0.7327433628318585
