Feature,Logistic Regression Accuracy,Logistic Regression Precision,Logistic Regression Recall,Logistic Regression F1 Score
"unique_id, revenue, optional_stage",0.6962962962962963,0.7253384912959381,0.7828810020876826,0.7530120481927711
"unique_id, revenue, optional_stage",0.6962962962962963,0.7253384912959381,0.7828810020876826,0.7530120481927711
"unique_id, revenue, optional_stage",0.6962962962962963,0.7253384912959381,0.7828810020876826,0.7530120481927711
"unique_id, revenue, support_amount",0.7283950617283951,0.7376146788990826,0.8392484342379958,0.78515625
"unique_id, revenue, support_amount",0.7283950617283951,0.7376146788990826,0.8392484342379958,0.78515625
"unique_id, revenue, support_amount",0.7283950617283951,0.7376146788990826,0.8392484342379958,0.78515625
"unique_id, full_time_employees, naics_code",0.717283950617284,0.7367424242424242,0.8121085594989561,0.7725918570009931
"unique_id, full_time_employees, naics_code",0.717283950617284,0.7367424242424242,0.8121085594989561,0.7725918570009931
"unique_id, full_time_employees, naics_code",0.717283950617284,0.7367424242424242,0.8121085594989561,0.7725918570009931
"unique_id, full_time_employees, jobs_created",0.7086419753086419,0.7314285714285714,0.8016701461377871,0.7649402390438247
"unique_id, full_time_employees, jobs_created",0.7086419753086419,0.7314285714285714,0.8016701461377871,0.7649402390438247
"unique_id, full_time_employees, jobs_created",0.7086419753086419,0.7314285714285714,0.8016701461377871,0.7649402390438247
"unique_id, full_time_employees, lender_type_category",0.6839506172839506,0.7053406998158379,0.7995824634655533,0.7495107632093934
"unique_id, full_time_employees, lender_type_category",0.6839506172839506,0.7053406998158379,0.7995824634655533,0.7495107632093934
"unique_id, full_time_employees, lender_type_category",0.6839506172839506,0.7053406998158379,0.7995824634655533,0.7495107632093934
"unique_id, full_time_employees, optional_primary_use_of_funds",0.6925925925925925,0.7436440677966102,0.732776617954071,0.7381703470031546
"unique_id, full_time_employees, optional_primary_use_of_funds",0.6925925925925925,0.7436440677966102,0.732776617954071,0.7381703470031546
"unique_id, full_time_employees, optional_primary_use_of_funds",0.6925925925925925,0.7436440677966102,0.732776617954071,0.7381703470031546
"unique_id, full_time_employees, optional_revenue_yr_confirmed",0.6864197530864198,0.7348643006263048,0.7348643006263048,0.7348643006263048
"unique_id, full_time_employees, optional_revenue_yr_confirmed",0.6864197530864198,0.7348643006263048,0.7348643006263048,0.7348643006263048
"unique_id, full_time_employees, optional_revenue_yr_confirmed",0.6864197530864198,0.7348643006263048,0.7348643006263048,0.7348643006263048
"unique_id, full_time_employees, optional_stage",0.6950617283950618,0.7292490118577075,0.7703549060542797,0.7492385786802029
"unique_id, full_time_employees, optional_stage",0.6950617283950618,0.7292490118577075,0.7703549060542797,0.7492385786802029
"unique_id, full_time_employees, optional_stage",0.6950617283950618,0.7292490118577075,0.7703549060542797,0.7492385786802029
"unique_id, full_time_employees, support_amount",0.7382716049382716,0.7405405405405405,0.8580375782881002,0.7949709864603481
"unique_id, full_time_employees, support_amount",0.7382716049382716,0.7405405405405405,0.8580375782881002,0.7949709864603481
"unique_id, full_time_employees, support_amount",0.7382716049382716,0.7405405405405405,0.8580375782881002,0.7949709864603481
"unique_id, naics_code, jobs_created",0.7,0.7269230769230769,0.7891440501043842,0.7567567567567568
"unique_id, naics_code, jobs_created",0.7,0.7269230769230769,0.7891440501043842,0.7567567567567568
"unique_id, naics_code, jobs_created",0.7,0.7269230769230769,0.7891440501043842,0.7567567567567568
"unique_id, naics_code, lender_type_category",0.682716049382716,0.7055555555555556,0.7954070981210856,0.7477919528949951
"unique_id, naics_code, lender_type_category",0.682716049382716,0.7055555555555556,0.7954070981210856,0.7477919528949951
"unique_id, naics_code, lender_type_category",0.682716049382716,0.7055555555555556,0.7954070981210856,0.7477919528949951
"unique_id, naics_code, optional_primary_use_of_funds",0.6950617283950618,0.7457627118644068,0.7348643006263048,0.7402733964248159
"unique_id, naics_code, optional_primary_use_of_funds",0.6950617283950618,0.7457627118644068,0.7348643006263048,0.7402733964248159
"unique_id, naics_code, optional_primary_use_of_funds",0.6950617283950618,0.7457627118644068,0.7348643006263048,0.7402733964248159
"unique_id, naics_code, optional_revenue_yr_confirmed",0.6864197530864198,0.7378435517970402,0.7286012526096033,0.7331932773109243
"unique_id, naics_code, optional_revenue_yr_confirmed",0.6864197530864198,0.7378435517970402,0.7286012526096033,0.7331932773109243
"unique_id, naics_code, optional_revenue_yr_confirmed",0.6864197530864198,0.7378435517970402,0.7286012526096033,0.7331932773109243
"unique_id, naics_code, optional_stage",0.6975308641975309,0.7267441860465116,0.7828810020876826,0.7537688442211055
"unique_id, naics_code, optional_stage",0.6975308641975309,0.7267441860465116,0.7828810020876826,0.7537688442211055
"unique_id, naics_code, optional_stage",0.6975308641975309,0.7267441860465116,0.7828810020876826,0.7537688442211055
"unique_id, naics_code, support_amount",0.7296296296296296,0.7389705882352942,0.8392484342379958,0.7859237536656892
"unique_id, naics_code, support_amount",0.7296296296296296,0.7389705882352942,0.8392484342379958,0.7859237536656892
"unique_id, naics_code, support_amount",0.7296296296296296,0.7389705882352942,0.8392484342379958,0.7859237536656892
"unique_id, jobs_created, lender_type_category",0.691358024691358,0.711645101663586,0.8037578288100209,0.7549019607843136
"unique_id, jobs_created, lender_type_category",0.691358024691358,0.711645101663586,0.8037578288100209,0.7549019607843136
"unique_id, jobs_created, lender_type_category",0.691358024691358,0.711645101663586,0.8037578288100209,0.7549019607843136
"unique_id, jobs_created, optional_primary_use_of_funds",0.7061728395061728,0.7526205450733753,0.7494780793319415,0.7510460251046024
"unique_id, jobs_created, optional_primary_use_of_funds",0.7061728395061728,0.7526205450733753,0.7494780793319415,0.7510460251046024
"unique_id, jobs_created, optional_primary_use_of_funds",0.7061728395061728,0.7526205450733753,0.7494780793319415,0.7510460251046024
"unique_id, jobs_created, optional_revenue_yr_confirmed",0.7037037037037037,0.750524109014675,0.7473903966597077,0.7489539748953975
"unique_id, jobs_created, optional_revenue_yr_confirmed",0.7037037037037037,0.750524109014675,0.7473903966597077,0.7489539748953975
"unique_id, jobs_created, optional_revenue_yr_confirmed",0.7037037037037037,0.750524109014675,0.7473903966597077,0.7489539748953975
"unique_id, jobs_created, optional_stage",0.6975308641975309,0.7276264591439688,0.7807933194154488,0.7532729103726081
"unique_id, jobs_created, optional_stage",0.6975308641975309,0.7276264591439688,0.7807933194154488,0.7532729103726081
"unique_id, jobs_created, optional_stage",0.6975308641975309,0.7276264591439688,0.7807933194154488,0.7532729103726081
"unique_id, jobs_created, support_amount",0.7209876543209877,0.7329650092081031,0.8308977035490606,0.7788649706457926
"unique_id, jobs_created, support_amount",0.7209876543209877,0.7329650092081031,0.8308977035490606,0.7788649706457926
"unique_id, jobs_created, support_amount",0.7209876543209877,0.7329650092081031,0.8308977035490606,0.7788649706457926
"unique_id, lender_type_category, optional_primary_use_of_funds",0.825925925925926,0.8326771653543307,0.8830897703549061,0.8571428571428572
"unique_id, lender_type_category, optional_primary_use_of_funds",0.825925925925926,0.8326771653543307,0.8830897703549061,0.8571428571428572
"unique_id, lender_type_category, optional_primary_use_of_funds",0.825925925925926,0.8326771653543307,0.8830897703549061,0.8571428571428572
"unique_id, lender_type_category, optional_revenue_yr_confirmed",0.7086419753086419,0.7262569832402235,0.81419624217119,0.7677165354330708
"unique_id, lender_type_category, optional_revenue_yr_confirmed",0.7086419753086419,0.7262569832402235,0.81419624217119,0.7677165354330708
"unique_id, lender_type_category, optional_revenue_yr_confirmed",0.7086419753086419,0.7262569832402235,0.81419624217119,0.7677165354330708
"unique_id, lender_type_category, optional_stage",0.6839506172839506,0.7099811676082862,0.7870563674321504,0.7465346534653465
"unique_id, lender_type_category, optional_stage",0.6839506172839506,0.7099811676082862,0.7870563674321504,0.7465346534653465
"unique_id, lender_type_category, optional_stage",0.6839506172839506,0.7099811676082862,0.7870563674321504,0.7465346534653465
"unique_id, lender_type_category, support_amount",0.6876543209876543,0.7077205882352942,0.8037578288100209,0.7526881720430109
"unique_id, lender_type_category, support_amount",0.6876543209876543,0.7077205882352942,0.8037578288100209,0.7526881720430109
"unique_id, lender_type_category, support_amount",0.6876543209876543,0.7077205882352942,0.8037578288100209,0.7526881720430109
"unique_id, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.6580246913580247,0.7285067873303167,0.6722338204592901,0.6992399565689468
"unique_id, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.6580246913580247,0.7285067873303167,0.6722338204592901,0.6992399565689468
"unique_id, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.6580246913580247,0.7285067873303167,0.6722338204592901,0.6992399565689468
"unique_id, optional_primary_use_of_funds, optional_stage",0.6888888888888889,0.7409766454352441,0.7286012526096033,0.7347368421052631
"unique_id, optional_primary_use_of_funds, optional_stage",0.6888888888888889,0.7409766454352441,0.7286012526096033,0.7347368421052631
"unique_id, optional_primary_use_of_funds, optional_stage",0.6888888888888889,0.7409766454352441,0.7286012526096033,0.7347368421052631
"unique_id, optional_primary_use_of_funds, support_amount",0.6975308641975309,0.734,0.7661795407098121,0.7497446373850868
"unique_id, optional_primary_use_of_funds, support_amount",0.6975308641975309,0.734,0.7661795407098121,0.7497446373850868
"unique_id, optional_primary_use_of_funds, support_amount",0.6975308641975309,0.734,0.7661795407098121,0.7497446373850868
"unique_id, optional_revenue_yr_confirmed, optional_stage",0.682716049382716,0.7331932773109243,0.7286012526096033,0.7308900523560209
"unique_id, optional_revenue_yr_confirmed, optional_stage",0.682716049382716,0.7331932773109243,0.7286012526096033,0.7308900523560209
"unique_id, optional_revenue_yr_confirmed, optional_stage",0.682716049382716,0.7331932773109243,0.7286012526096033,0.7308900523560209
"unique_id, optional_revenue_yr_confirmed, support_amount",0.6938271604938272,0.7361963190184049,0.7515657620041754,0.7438016528925621
"unique_id, optional_revenue_yr_confirmed, support_amount",0.6938271604938272,0.7361963190184049,0.7515657620041754,0.7438016528925621
"unique_id, optional_revenue_yr_confirmed, support_amount",0.6938271604938272,0.7361963190184049,0.7515657620041754,0.7438016528925621
"unique_id, optional_stage, support_amount",0.7024691358024692,0.7279693486590039,0.7933194154488518,0.7592407592407592
"unique_id, optional_stage, support_amount",0.7024691358024692,0.7279693486590039,0.7933194154488518,0.7592407592407592
"unique_id, optional_stage, support_amount",0.7024691358024692,0.7279693486590039,0.7933194154488518,0.7592407592407592
"disbursement_date, loan_investment_amount, lender_insurance_premium",0.591358024691358,0.5915841584158416,0.9979123173277662,0.7428127428127429
"disbursement_date, loan_investment_amount, lender_insurance_premium",0.591358024691358,0.5915841584158416,0.9979123173277662,0.7428127428127429
"disbursement_date, loan_investment_amount, lender_insurance_premium",0.591358024691358,0.5915841584158416,0.9979123173277662,0.7428127428127429
"disbursement_date, loan_investment_amount, metro_type",0.6234567901234568,0.6570397111913358,0.7599164926931107,0.7047434656340754
"disbursement_date, loan_investment_amount, metro_type",0.6234567901234568,0.6570397111913358,0.7599164926931107,0.7047434656340754
"disbursement_date, loan_investment_amount, metro_type",0.6234567901234568,0.6570397111913358,0.7599164926931107,0.7047434656340754
"disbursement_date, loan_investment_amount, LMI_type",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, LMI_type",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, LMI_type",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, revenue",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, revenue",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, revenue",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, full_time_employees",0.6234567901234568,0.6302395209580839,0.8789144050104384,0.7340889276373147
"disbursement_date, loan_investment_amount, full_time_employees",0.6234567901234568,0.6302395209580839,0.8789144050104384,0.7340889276373147
"disbursement_date, loan_investment_amount, full_time_employees",0.6234567901234568,0.6302395209580839,0.8789144050104384,0.7340889276373147
"disbursement_date, loan_investment_amount, naics_code",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, naics_code",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, naics_code",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, jobs_created",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, jobs_created",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, jobs_created",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, lender_type_category",0.6962962962962963,0.7297830374753451,0.7724425887265136,0.7505070993914807
"disbursement_date, loan_investment_amount, lender_type_category",0.6962962962962963,0.7297830374753451,0.7724425887265136,0.7505070993914807
"disbursement_date, loan_investment_amount, lender_type_category",0.6962962962962963,0.7297830374753451,0.7724425887265136,0.7505070993914807
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.6432098765432098,0.7932098765432098,0.5365344467640919,0.6400996264009964
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.6432098765432098,0.7932098765432098,0.5365344467640919,0.6400996264009964
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.6432098765432098,0.7932098765432098,0.5365344467640919,0.6400996264009964
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.6641975308641975,0.7245119305856833,0.697286012526096,0.7106382978723405
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.6641975308641975,0.7245119305856833,0.697286012526096,0.7106382978723405
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.6641975308641975,0.7245119305856833,0.697286012526096,0.7106382978723405
"disbursement_date, loan_investment_amount, optional_stage",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, optional_stage",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, optional_stage",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, loan_investment_amount, support_amount",0.6679012345679012,0.6512968299711815,0.9436325678496869,0.7706734867860188
"disbursement_date, loan_investment_amount, support_amount",0.6679012345679012,0.6512968299711815,0.9436325678496869,0.7706734867860188
"disbursement_date, loan_investment_amount, support_amount",0.6679012345679012,0.6512968299711815,0.9436325678496869,0.7706734867860188
"disbursement_date, lender_insurance_premium, metro_type",0.5938271604938271,0.5930521091811415,0.9979123173277662,0.7439688715953308
"disbursement_date, lender_insurance_premium, metro_type",0.5938271604938271,0.5930521091811415,0.9979123173277662,0.7439688715953308
"disbursement_date, lender_insurance_premium, metro_type",0.5938271604938271,0.5930521091811415,0.9979123173277662,0.7439688715953308
"disbursement_date, lender_insurance_premium, LMI_type",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, LMI_type",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, LMI_type",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, revenue",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, revenue",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, revenue",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, full_time_employees",0.5975308641975309,0.6026845637583893,0.9373695198329853,0.7336601307189541
"disbursement_date, lender_insurance_premium, full_time_employees",0.5975308641975309,0.6026845637583893,0.9373695198329853,0.7336601307189541
"disbursement_date, lender_insurance_premium, full_time_employees",0.5975308641975309,0.6026845637583893,0.9373695198329853,0.7336601307189541
"disbursement_date, lender_insurance_premium, naics_code",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, naics_code",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, naics_code",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, jobs_created",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, jobs_created",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, jobs_created",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, lender_type_category",0.6654320987654321,0.7148760330578512,0.7223382045929019,0.7185877466251298
"disbursement_date, lender_insurance_premium, lender_type_category",0.6654320987654321,0.7148760330578512,0.7223382045929019,0.7185877466251298
"disbursement_date, lender_insurance_premium, lender_type_category",0.6654320987654321,0.7148760330578512,0.7223382045929019,0.7185877466251298
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6111111111111112,0.6269349845201239,0.8455114822546973,0.72
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6111111111111112,0.6269349845201239,0.8455114822546973,0.72
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6111111111111112,0.6269349845201239,0.8455114822546973,0.72
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.5753086419753086,0.5938803894297635,0.8914405010438413,0.7128547579298831
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.5753086419753086,0.5938803894297635,0.8914405010438413,0.7128547579298831
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.5753086419753086,0.5938803894297635,0.8914405010438413,0.7128547579298831
"disbursement_date, lender_insurance_premium, optional_stage",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, optional_stage",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, optional_stage",0.5925925925925926,0.5923172242874845,0.9979123173277662,0.7433903576982891
"disbursement_date, lender_insurance_premium, support_amount",0.6111111111111112,0.6084656084656085,0.9603340292275574,0.7449392712550607
"disbursement_date, lender_insurance_premium, support_amount",0.6111111111111112,0.6084656084656085,0.9603340292275574,0.7449392712550607
"disbursement_date, lender_insurance_premium, support_amount",0.6111111111111112,0.6084656084656085,0.9603340292275574,0.7449392712550607
"disbursement_date, metro_type, LMI_type",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, LMI_type",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, LMI_type",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, revenue",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, revenue",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, revenue",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, full_time_employees",0.5901234567901235,0.6060606060606061,0.8768267223382046,0.7167235494880545
"disbursement_date, metro_type, full_time_employees",0.5901234567901235,0.6060606060606061,0.8768267223382046,0.7167235494880545
"disbursement_date, metro_type, full_time_employees",0.5901234567901235,0.6060606060606061,0.8768267223382046,0.7167235494880545
"disbursement_date, metro_type, naics_code",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, naics_code",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, naics_code",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, jobs_created",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, jobs_created",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, jobs_created",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, lender_type_category",0.7358024691358025,0.7387387387387387,0.8559498956158664,0.7930367504835589
"disbursement_date, metro_type, lender_type_category",0.7358024691358025,0.7387387387387387,0.8559498956158664,0.7930367504835589
"disbursement_date, metro_type, lender_type_category",0.7358024691358025,0.7387387387387387,0.8559498956158664,0.7930367504835589
"disbursement_date, metro_type, optional_primary_use_of_funds",0.5901234567901235,0.8209606986899564,0.3924843423799583,0.5310734463276837
"disbursement_date, metro_type, optional_primary_use_of_funds",0.5901234567901235,0.8209606986899564,0.3924843423799583,0.5310734463276837
"disbursement_date, metro_type, optional_primary_use_of_funds",0.5901234567901235,0.8209606986899564,0.3924843423799583,0.5310734463276837
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.7049382716049383,0.8550295857988166,0.6033402922755741,0.7074663402692778
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.7049382716049383,0.8550295857988166,0.6033402922755741,0.7074663402692778
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.7049382716049383,0.8550295857988166,0.6033402922755741,0.7074663402692778
"disbursement_date, metro_type, optional_stage",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, optional_stage",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, optional_stage",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, metro_type, support_amount",0.6358024691358025,0.6236559139784946,0.9686847599164927,0.758789860997547
"disbursement_date, metro_type, support_amount",0.6358024691358025,0.6236559139784946,0.9686847599164927,0.758789860997547
"disbursement_date, metro_type, support_amount",0.6358024691358025,0.6236559139784946,0.9686847599164927,0.758789860997547
"disbursement_date, LMI_type, revenue",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, LMI_type, revenue",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, LMI_type, revenue",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, LMI_type, full_time_employees",0.5950617283950618,0.6,0.9457202505219207,0.7341977309562399
"disbursement_date, LMI_type, full_time_employees",0.5950617283950618,0.6,0.9457202505219207,0.7341977309562399
"disbursement_date, LMI_type, full_time_employees",0.5950617283950618,0.6,0.9457202505219207,0.7341977309562399
"disbursement_date, LMI_type, naics_code",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, LMI_type, naics_code",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, LMI_type, naics_code",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, LMI_type, jobs_created",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, LMI_type, jobs_created",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, LMI_type, jobs_created",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, LMI_type, lender_type_category",0.6666666666666666,0.7154639175257732,0.7244258872651357,0.7199170124481327
"disbursement_date, LMI_type, lender_type_category",0.6666666666666666,0.7154639175257732,0.7244258872651357,0.7199170124481327
"disbursement_date, LMI_type, lender_type_category",0.6666666666666666,0.7154639175257732,0.7244258872651357,0.7199170124481327
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6037037037037037,0.6612244897959184,0.6764091858037579,0.6687306501547988
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6037037037037037,0.6612244897959184,0.6764091858037579,0.6687306501547988
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6037037037037037,0.6612244897959184,0.6764091858037579,0.6687306501547988
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.5617283950617284,0.5842391304347826,0.8977035490605428,0.7078189300411524
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.5617283950617284,0.5842391304347826,0.8977035490605428,0.7078189300411524
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.5617283950617284,0.5842391304347826,0.8977035490605428,0.7078189300411524
"disbursement_date, LMI_type, optional_stage",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, LMI_type, optional_stage",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, LMI_type, optional_stage",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, LMI_type, support_amount",0.6098765432098765,0.607095926412615,0.964509394572025,0.7451612903225806
"disbursement_date, LMI_type, support_amount",0.6098765432098765,0.607095926412615,0.964509394572025,0.7451612903225806
"disbursement_date, LMI_type, support_amount",0.6098765432098765,0.607095926412615,0.964509394572025,0.7451612903225806
"disbursement_date, revenue, full_time_employees",0.5925925925925926,0.5992010652463382,0.9394572025052192,0.7317073170731707
"disbursement_date, revenue, full_time_employees",0.5925925925925926,0.5992010652463382,0.9394572025052192,0.7317073170731707
"disbursement_date, revenue, full_time_employees",0.5925925925925926,0.5992010652463382,0.9394572025052192,0.7317073170731707
"disbursement_date, revenue, naics_code",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, revenue, naics_code",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, revenue, naics_code",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, revenue, jobs_created",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, revenue, jobs_created",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, revenue, jobs_created",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, revenue, lender_type_category",0.6666666666666666,0.7154639175257732,0.7244258872651357,0.7199170124481327
"disbursement_date, revenue, lender_type_category",0.6666666666666666,0.7154639175257732,0.7244258872651357,0.7199170124481327
"disbursement_date, revenue, lender_type_category",0.6666666666666666,0.7154639175257732,0.7244258872651357,0.7199170124481327
"disbursement_date, revenue, optional_primary_use_of_funds",0.5851851851851851,0.627906976744186,0.732776617954071,0.676300578034682
"disbursement_date, revenue, optional_primary_use_of_funds",0.5851851851851851,0.627906976744186,0.732776617954071,0.676300578034682
"disbursement_date, revenue, optional_primary_use_of_funds",0.5851851851851851,0.627906976744186,0.732776617954071,0.676300578034682
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.5617283950617284,0.5842391304347826,0.8977035490605428,0.7078189300411524
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.5617283950617284,0.5842391304347826,0.8977035490605428,0.7078189300411524
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.5617283950617284,0.5842391304347826,0.8977035490605428,0.7078189300411524
"disbursement_date, revenue, optional_stage",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, revenue, optional_stage",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, revenue, optional_stage",0.591358024691358,0.591358024691358,1.0,0.7432117920868891
"disbursement_date, revenue, support_amount",0.6098765432098765,0.6073781291172595,0.9624217118997912,0.7447495961227786
"disbursement_date, revenue, support_amount",0.6098765432098765,0.6073781291172595,0.9624217118997912,0.7447495961227786
"disbursement_date, revenue, support_amount",0.6098765432098765,0.6073781291172595,0.9624217118997912,0.7447495961227786
"disbursement_date, full_time_employees, naics_code",0.5888888888888889,0.596816976127321,0.9394572025052192,0.7299270072992701
"disbursement_date, full_time_employees, naics_code",0.5888888888888889,0.596816976127321,0.9394572025052192,0.7299270072992701
"disbursement_date, full_time_employees, naics_code",0.5888888888888889,0.596816976127321,0.9394572025052192,0.7299270072992701
"disbursement_date, full_time_employees, jobs_created",0.6012345679012345,0.6048387096774194,0.9394572025052192,0.7358953393295176
"disbursement_date, full_time_employees, jobs_created",0.6012345679012345,0.6048387096774194,0.9394572025052192,0.7358953393295176
"disbursement_date, full_time_employees, jobs_created",0.6012345679012345,0.6048387096774194,0.9394572025052192,0.7358953393295176
"disbursement_date, full_time_employees, lender_type_category",0.671604938271605,0.7214137214137214,0.7244258872651357,0.7229166666666668
"disbursement_date, full_time_employees, lender_type_category",0.671604938271605,0.7214137214137214,0.7244258872651357,0.7229166666666668
