unique_id,FICO_Score,FICO_Class
-0.5414414130916504,321,LOW
-1.5496296151230005,824,Very Good
0.03151317808028144,351,LOW
-0.6535604162947866,566,Fair
1.359284680580413,622,Good
0.10567062901778879,782,Very Good
-1.2909613636385997,800,Very Good
-0.12474716496660906,899,Very Good
-0.78951574301355,415,Fair
0.8172290272991094,899,Very Good
-0.78951574301355,415,Fair
-0.46816678895101815,792,Very Good
0.8816753834709908,899,Very Good
1.738900203236701,658,Good
-0.6526775894979114,586,Fair
-1.0649577036385773,323,LOW
0.005028374174028806,445,Fair
-0.5864655797322799,316,LOW
-1.3059694191854763,888,Very Good
-0.005565547388472245,368,LOW
1.8174717881585833,697,Good
-0.7965783573885508,788,Very Good
0.20719571065842388,892,Very Good
0.22132093940842526,634,Good
0.449973079799073,445,Fair
0.4826376712834512,690,Good
1.287775710033531,442,Fair
0.06682624995528494,566,Fair
-1.0561294356698265,344,LOW
0.06859190354903512,310,LOW
-0.02675339051347435,482,Fair
0.04387275323653266,323,LOW
1.7530254319867022,844,Very Good
-0.5732231777791535,440,Fair
1.8086435201898325,346,LOW
-0.3516336517635066,554,Fair
-0.7286006940291689,361,LOW
1.648851869955442,885,Very Good
1.2948383244085317,380,LOW
-0.01880794934159856,309,LOW
0.0694747303459102,346,LOW
-0.7939298769979255,406,Fair
0.5250133575334553,335,LOW
0.053583848002158624,360,LOW
-1.6282012000448833,839,Very Good
0.04387275323653266,323,LOW
0.4243711026896954,477,Fair
-0.1936076551228659,896,Very Good
0.097725187845913,352,LOW
1.2851272296429057,363,LOW
1.7636193535492033,820,Very Good
-0.6544432430916616,417,Fair
-0.5440898934822757,317,LOW
0.097725187845913,352,LOW
-0.7374289619979199,410,Fair
1.286892883236656,634,Good
1.7830415430804551,363,LOW
-0.48935463207602026,641,Good
0.9408247788616216,899,Very Good
1.3654644681585388,794,Very Good
-0.5440898934822757,317,LOW
-0.6420836679354104,493,Fair
0.4676296157365747,658,Good
1.7821587162835801,357,LOW
0.7254150404241003,898,Very Good
-1.040238553326075,345,LOW
-0.7330148280135445,481,Fair
-0.1803652531697396,899,Very Good
0.04916971401778319,440,Fair
-1.0225820173885731,733,Very Good
0.11538172378341476,794,Very Good
0.7889785697991066,895,Very Good
1.6753366738616946,857,Very Good
0.7810331286272308,898,Very Good
0.45703569417407364,384,LOW
1.5402641739398062,533,Fair
0.6653828182365943,554,Fair
-1.4975428341073702,698,Good
-1.0561294356698265,344,LOW
0.33432276940843647,554,Fair
0.10390497542403862,542,Fair
-0.5299646647322743,313,LOW
0.8216431612834848,895,Very Good
0.7280635208147256,897,Very Good
1.7565567391742025,554,Fair
-1.0199335369979479,813,Very Good
-0.7286006940291689,361,LOW
0.4746922301115754,641,Good
1.5755772458148096,371,LOW
-0.7868672626229247,549,Fair
1.1297497133928904,832,Very Good
-0.5281990111385241,348,LOW
0.027099044095905994,328,LOW
1.2833615760491557,749,Very Good
-1.080848585982329,321,LOW
-0.5414414130916504,321,LOW
-0.4849404980916448,700,Good
0.44467611901782245,493,Fair
-0.5281990111385241,348,LOW
-0.5891140601229051,529,Fair
-0.4637526549666427,744,Very Good
-0.3710558412947585,570,Fair
1.2930726708147815,394,LOW
1.7786274090960799,554,Fair
-1.4895973929354944,558,Fair
-0.7162411188729177,367,LOW
0.5903425405022119,806,Very Good
-0.041761446060350836,409,Fair
-1.3969005792636102,801,Very Good
-0.7294835208260441,641,Good
-0.5696918705916533,477,Fair
0.7386574423772266,898,Very Good
-1.5063711020761212,781,Very Good
1.2939554976116567,398,LOW
-0.004682720591597158,346,LOW
0.2478057433146779,634,Good
-1.2997896316073507,744,Very Good
-1.4233853831698629,814,Very Good
0.8949177854241172,899,Very Good
-1.029644631763574,529,Fair
1.8245344025335841,314,LOW
-0.6173645176229079,578,Fair
1.8280657097210844,328,LOW
0.45615286737719857,393,LOW
-0.056769501607227324,869,Very Good
1.5270217719866799,554,Fair
-1.1497090761385858,885,Very Good
-1.1444121153573352,789,Very Good
0.06152928917403441,543,Fair
0.05181819440840845,320,LOW
0.4190741419084449,342,LOW
0.38640955042406666,658,Good
-0.0011514134040968072,310,LOW
0.1268584721427909,634,Good
0.07918582511153617,522,Fair
1.7750961019085794,329,LOW
0.45085590659594804,554,Fair
0.0624121159709095,700,Good
-0.4090173935603873,641,Good
0.42966806347094594,316,LOW
0.04298992643965757,447,Fair
0.4764578837053256,590,Fair
0.07035755714278528,368,LOW
-0.8009924913729262,420,Fair
1.7954011182367065,445,Fair
1.4431532262835465,875,Very Good
-1.0729031448104531,478,Fair
1.2489313309710273,634,Good
-1.4101429812167365,886,Very Good
1.498771314486677,773,Very Good
0.44291046542407225,401,Fair
-0.6932876221541655,354,LOW
-0.12916129895098452,436,Fair
0.853424925970988,773,Very Good
0.12332716495529054,700,Good
-0.08325430551347995,554,Fair
-0.6332553999666595,554,Fair
0.4164256615178196,548,Fair
1.8095263469867076,445,Fair
-0.6208958248104083,641,Good
0.9973256938616273,899,Very Good
-1.503722621685496,857,Very Good
-0.8371883900448047,446,Fair
1.4625754158147983,724,Very Good
0.06859190354903512,310,LOW
-0.39489216481038586,853,Very Good
-1.6811708078573886,743,Very Good
-0.45492438699789184,880,Very Good
-0.6597402038729121,445,Fair
0.07830299831466107,457,Fair
-1.3103835531698518,747,Very Good
-0.687990661372915,374,LOW
-1.7103040921542665,763,Very Good
-0.48405767129476973,524,Fair
-0.22715507340411922,897,Very Good
-1.2547654649667213,376,LOW
-0.6208958248104083,641,Good
-0.6464978019197858,733,Very Good
1.0909053343303865,899,Very Good
-0.4990657268416462,658,Good
1.833362670502335,347,LOW
-1.494894353716745,773,Very Good
-0.6261927855916588,420,Fair
-0.7021158901229163,336,LOW
-1.7235464941073928,894,Very Good
-1.5840598602011289,694,Good
-0.6438493215291605,348,LOW
-1.2441715434042202,863,Very Good
1.105913389877263,844,Very Good
-1.0896768539510797,493,Fair
-0.46198700137289256,670,Good
-0.6668028182479129,396,LOW
0.11096758979903931,554,Fair
-0.516722262779148,658,Good
-0.6509119359041613,337,LOW
1.589702474564811,475,Fair
0.05005254081465827,697,Good
-0.7436087495760455,392,LOW
-0.3030781779353768,758,Very Good
-1.6379122948105092,784,Very Good
-0.1521147956697368,896,Very Good
0.2548683576896786,793,Very Good
1.2445171969866518,872,Very Good
0.883441037064741,896,Very Good
-1.6917647294198896,803,Very Good
0.06064646237715932,570,Fair
1.7309547620648251,690,Good
-0.011745334966597859,337,LOW
0.5144194359709543,817,Very Good
1.6620942719085683,870,Very Good
-1.6485062163730102,829,Very Good
-1.0596607428573268,373,LOW
0.9902630794866265,899,Very Good
-1.0887940271542047,494,Fair
1.7247749744866994,792,Very Good
-0.6694512986385381,461,Fair
1.8042293862054573,554,Fair
0.08624843948653686,445,Fair
1.833362670502335,347,LOW
-1.0605435696542018,335,LOW
0.9787863311272504,897,Very Good
0.3237288478459354,554,Fair
0.037692965658407046,307,LOW
-0.8636731939510573,390,LOW
-1.011105269029197,406,Fair
-1.3403996642636047,872,Very Good
0.3334399426115614,634,Good
0.01120816175215442,387,LOW
-0.7012330633260413,554,Fair
0.1612887172209193,554,Fair
1.1482890761272673,847,Very Good
1.1006164290960125,770,Very Good
-1.5875911673886292,700,Good
0.7986896645647326,897,Very Good
-1.3095007263729765,798,Very Good
0.12862412573654106,773,Very Good
-0.14946631527911153,892,Very Good
-0.7824531286385493,571,Fair
0.6697969522209698,881,Very Good
0.08183430550216143,658,Good
-0.7347804816072946,430,Fair
-0.03999579246660066,327,LOW
-0.15388044926348696,898,Very Good
-1.7041243045761407,860,Very Good
-1.4383934387167394,744,Very Good
-1.454284321060491,862,Very Good
0.6530232430803431,690,Good
-0.5008313804353964,697,Good
1.035287246127256,899,Very Good
0.7695563802678547,554,Fair
1.3433937982366615,778,Very Good
1.2939554976116567,398,LOW
-0.7780389946541739,410,Fair
-0.5264333575447739,389,LOW
1.801580905814832,306,LOW
1.437856265502296,866,Very Good
0.3978862987834428,744,Very Good
1.2824787492522804,792,Very Good
1.499654141283552,459,Fair
0.04210709964278248,345,LOW
-1.0331759389510742,308,LOW
1.7168295333148236,823,Very Good
-0.05941798199785259,798,Very Good
-0.36399322691975783,700,Good
-0.6288412659822841,330,LOW
1.8263000561273344,315,LOW
-1.2397574094198447,880,Very Good
-1.475472164185493,806,Very Good
0.9796691579241255,894,Very Good
-1.243288716607345,895,Very Good
1.0070367886272533,899,Very Good
0.5841627529240863,634,Good
-0.7603824587166721,554,Fair
0.732477654799101,897,Very Good
-0.9837376383260693,896,Very Good
-1.2944926708261002,859,Very Good
0.9205197625334947,894,Very Good
0.13568674011154178,612,Good
-1.7182495333261423,856,Very Good
-1.1744282264510881,885,Very Good
0.7951583573772322,898,Very Good
-1.1285212330135836,789,Very Good
-1.080848585982329,321,LOW
-0.07001190356035364,634,Good
-0.4054860863728869,776,Very Good
0.9072773605803683,896,Very Good
0.6883363149553466,892,Very Good
-0.4284395830916392,437,Fair
0.2840016419865565,842,Very Good
0.1489291420646681,418,Fair
1.0432326872991318,897,Very Good
-0.9563700076229416,899,Very Good
1.7812758894867051,537,Fair
1.749494124799202,839,Very Good
-1.0940909879354552,342,LOW
1.6656255790960686,859,Very Good
0.03416165847090669,367,LOW
1.0185135369866294,899,Very Good
-0.7903985698104251,343,LOW
0.6644999914397193,890,Very Good
0.12067868456466528,554,Fair
0.5153022627678294,418,Fair
-0.94047912527919,888,Very Good
0.005911200970903894,416,Fair
0.803103798549108,897,Very Good
-0.20949853746661748,798,Very Good
-0.4081345667635122,879,Very Good
-0.06294928918535293,747,Very Good
0.7368917887834764,898,Very Good
-0.21038136426349258,506,Fair
-0.7074128509041668,493,Fair
-0.7427259227791704,376,LOW
-1.0649577036385773,323,LOW
1.7574395659710778,889,Very Good
-0.3842982432478848,885,Very Good
-0.5017142072322714,697,Good
0.03416165847090669,367,LOW
-0.7542026711385466,573,Fair
1.3954805792522917,639,Good
-0.002034240200971895,445,Fair
1.196844549955397,554,Fair
0.0835999590959116,690,Good
1.1200386186272644,590,Fair
-1.0172850566073226,425,Fair
0.9328793376897458,899,Very Good
0.9108086677678687,899,Very Good
1.0600063964397586,855,Very Good
-1.352759239419856,807,Very Good
1.5923509549554362,390,LOW
-1.4516358406698657,761,Very Good
-0.6447321483260356,641,Good
1.2895413636272812,381,LOW
1.7856900234710804,573,Fair
-0.18742786754474028,896,Very Good
-0.048824060435351535,641,Good
0.11626455058028984,348,LOW
0.9152228017522441,899,Very Good
-0.3295629818416294,806,Very Good
-0.6597402038729121,445,Fair
-0.8725014619198083,446,Fair
0.802220971752233,898,Very Good
0.005028374174028806,445,Fair
-0.02233925652909891,348,LOW
-1.2371089290292194,854,Very Good
-0.9802063311385689,892,Very Good
0.03504448526778178,330,LOW
0.04740406042403301,321,LOW
-0.057652328404102414,892,Very Good
1.7786274090960799,554,Fair
-0.6191301712166581,373,LOW
-0.5131909555916476,658,Good
-1.6608657915292615,641,Good
-0.5158394359822729,445,Fair
0.10655345581466388,845,Very Good
-0.5246677039510238,337,LOW
0.5170679163615796,346,LOW
0.42966806347094594,316,LOW
-0.5917625405135304,568,Fair
-1.0843798931698292,362,LOW
-0.5705746973885283,544,Fair
-1.0543637820760763,315,LOW
-0.1362239133259852,839,Very Good
1.519076330814804,792,Very Good
1.2436343701897767,566,Fair
-0.5758716581697788,634,Good
0.4552700405803235,380,LOW
-0.6632715110604125,548,Fair
1.5049511020648025,798,Very Good
-1.2282806610604686,420,Fair
0.9399419520647466,892,Very Good
-1.3483451054354805,744,Very Good
1.813940480971083,339,LOW
1.6585629647210678,700,Good
-0.0029170669978469824,441,Fair
-1.1038020827010813,876,Very Good
0.39082368440844206,554,Fair
0.3784641092521909,762,Very Good
-1.4066116740292363,883,Very Good
-0.10973910941973258,886,Very Good
-1.2971411512167255,892,Very Good
0.027099044095905994,328,LOW
0.5020598608147031,883,Very Good
0.6892191417522217,891,Very Good
-0.517605089576023,377,LOW
0.005911200970903894,416,Fair
-0.5908797137166554,347,LOW
-1.0826142395760792,402,Fair
-0.6659199914510378,381,LOW
1.7759789287054546,445,Fair
-0.657974550279162,773,Very Good
-0.5520353346541514,723,Very Good
1.710649745736698,700,Good
-1.2406402362167197,806,Very Good
0.7086413312834736,896,Very Good
1.6576801379241928,894,Very Good
-0.5317303183260245,361,LOW
-0.6977017561385409,521,Fair
-1.0932081611385802,658,Good
0.2760562008146807,811,Very Good
0.8269401220647353,899,Very Good
-1.5920053013730047,830,Very Good
0.08624843948653686,445,Fair
1.2665878669085289,718,Very Good
-0.6191301712166581,373,LOW
-0.8371883900448047,446,Fair
-1.6511546967636355,820,Very Good
0.913457148158494,899,Very Good
-0.537027279107275,517,Fair
-0.00379989379472207,493,Fair
-0.6359038803572847,342,LOW
-0.21302984465411784,894,Very Good
1.1279840597991402,554,Fair
-0.5440898934822757,317,LOW
0.06417776956465968,442,Fair
1.2718848276897794,879,Very Good
0.9761378507366252,897,Very Good
-1.6087790105136313,801,Very Good
1.5552722294866825,757,Very Good
1.6285468536273149,445,Fair
-1.5858255137948791,891,Very Good
0.3722843216740652,634,Good
-1.0702546644198279,554,Fair
-0.48847180527914513,700,Good
0.510888128783454,335,LOW
-0.3533993053572568,770,Very Good
-0.5935281941072806,545,Fair
-0.4505102530135164,554,Fair
0.0482868872209081,652,Good
-0.3286801550447543,695,Good
1.2904241904241562,554,Fair
-0.050589714029101715,423,Fair
1.2692363472991541,896,Very Good
-0.6050049424666567,641,Good
1.8104091737835828,424,Fair
-1.1761938800448384,847,Very Good
1.2559939453460278,634,Good
-0.05235536762285189,737,Very Good
-1.04112138012295,335,LOW
1.2886585368304062,554,Fair
-1.1594201709042118,763,Very Good
-0.19007634793536554,894,Very Good
0.5682718705803347,566,Fair
-0.9581356612166918,898,Very Good
-1.011105269029197,406,Fair
0.005911200970903894,416,Fair
-0.8486651384041809,554,Fair
1.2851272296429057,363,LOW
1.5411470007366812,493,Fair
1.5817570333929352,314,LOW
1.700055824174197,573,Fair
-0.6058877692635318,389,LOW
-1.090559680747955,369,LOW
-1.0782001055917037,697,Good
0.12244433815841546,851,Very Good
-1.090559680747955,369,LOW
1.7362517228460757,641,Good
1.3601675073772883,794,Very Good
-0.7171239456697929,424,Fair
-1.5981850889511302,788,Very Good
-0.3728214948885087,813,Very Good
-0.5723403509822785,460,Fair
0.9620126219866237,846,Very Good
-0.939596298482315,725,Very Good
0.8701986351116147,899,Very Good
1.7424315104242012,554,Fair
0.0694747303459102,346,LOW
1.7750961019085794,329,LOW
0.45262156018969824,471,Fair
0.4340821974553214,554,Fair
1.044998340892882,634,Good
1.833362670502335,347,LOW
-0.7515541907479213,401,Fair
-0.2562883577009971,899,Very Good
-1.0049254814510713,816,Very Good
0.1189130309709151,625,Good
-1.0464183409042005,393,LOW
1.751259778392952,641,Good
1.358401853783538,551,Fair
-1.051715301685451,446,Fair
1.8095263469867076,445,Fair
1.8298313633148346,377,LOW
1.0273418049553802,899,Very Good
-0.7859844358260497,480,Fair
0.8490107919866126,881,Very Good
-0.5846999261385297,641,Good
-0.041761446060350836,409,Fair
-0.5838170993416546,641,Good
-0.9192912821541879,897,Very Good
-1.332454223091729,850,Very Good
0.9319965108928708,899,Very Good
-1.4304479975448636,801,Very Good
-0.47434657652914375,700,Good
-0.10355932184160697,838,Very Good
-0.6606230306697872,548,Fair
1.799815252221082,312,LOW
0.0482868872209081,652,Good
1.7830415430804551,363,LOW
1.600296396127312,589,Fair
-1.0940909879354552,342,LOW
0.5161850895647045,346,LOW
1.6426720823773162,538,Fair
-1.0481839944979507,442,Fair
-1.0755516252010784,554,Fair
-0.2704135864509985,893,Very Good
-0.335742769419755,493,Fair
-0.788632916216675,347,LOW
-0.18477938715411502,896,Very Good
0.8675501547209894,897,Very Good
-0.06206646238847785,554,Fair
0.044755580033407745,339,LOW
0.6300697463615909,658,Good
-0.9166428017635626,899,Very Good
-1.0102224422323218,343,LOW
-0.5961766744979059,431,Fair
-0.11856737738848346,898,Very Good
0.4455589458146975,622,Good
1.2842444028460307,418,Fair
1.0794285859710104,529,Fair
1.2824787492522804,792,Very Good
0.27870468120530595,697,Good
-0.7939298769979255,406,Fair
0.6106475568303389,348,LOW
-0.17595111918536416,807,Very Good
-1.181490840826089,507,Fair
1.296603978002282,891,Very Good
0.7377746155803515,894,Very Good
0.47822353729907574,658,Good
1.3010181119866573,316,LOW
-0.5794029653572792,369,LOW
-1.0446526873104502,305,LOW
0.05976363558028424,337,LOW
-1.524910464810498,820,Very Good
-0.03911296566972557,554,Fair
1.1315153669866407,658,Good
1.8051122130023325,301,LOW
-0.6473806287166609,788,Very Good
-0.9757921971541935,699,Good
-1.282133095669849,486,Fair
0.4040660863615684,690,Good
-0.4981829000447711,641,Good
1.8342454972992102,554,Fair
-0.5264333575447739,389,LOW
1.4458017066741717,700,Good
0.46409830854907436,554,Fair
-0.4204941419197634,319,LOW
0.8693158083147395,899,Very Good
-1.3845410041073591,681,Good
-0.28983577598225047,792,Very Good
1.2939554976116567,398,LOW
-1.0605435696542018,335,LOW
1.8112920005804578,352,LOW
-0.5281990111385241,348,LOW
1.5826398601898104,397,LOW
-1.0455355141073255,394,LOW
-1.2477028505917205,883,Very Good
-1.0940909879354552,342,LOW
0.012090988549029506,321,LOW
-0.22450659301349396,891,Very Good
-0.6606230306697872,548,Fair
-1.6502718699667605,670,Good
-1.3801268701229836,832,Very Good
-0.6359038803572847,342,LOW
-0.5193707431697733,493,Fair
1.022927670971005,894,Very Good
1.6523831771429422,823,Very Good
-0.5149566091853978,570,Fair
-0.10620780223223224,887,Very Good
1.833362670502335,347,LOW
-0.8777984227010588,601,Good
1.2736504812835296,836,Very Good
0.45703569417407364,384,LOW
-0.6420836679354104,493,Fair
1.0900225075335115,896,Very Good
-1.1276384062167086,768,Very Good
0.6388980143303417,897,Very Good
-0.7241865600447935,672,Good
-0.03293317809159996,622,Good
1.32750291589291,437,Fair
-1.6396779484042594,815,Very Good
-1.0093396154354468,350,LOW
0.43673067784594666,554,Fair
-0.02851904410722452,497,Fair
-1.0164022298104476,387,LOW
0.23544616815842667,897,Very Good
1.621484239252314,463,Fair
0.09684236104903791,456,Fair
-0.00379989379472207,493,Fair
0.8507764455803627,674,Good
-0.6659199914510378,381,LOW
0.7589624587053536,554,Fair
-0.7171239456697929,424,Fair
-0.5158394359822729,445,Fair
-0.799226837779176,884,Very Good
1.2092041251116483,800,Very Good
-0.6438493215291605,348,LOW
-0.03911296566972557,554,Fair
-0.5882312333260301,430,Fair
-1.4586984550448665,808,Very Good
-0.7029987169197914,361,LOW
-1.0437698605135752,306,LOW
-1.5125508896542468,861,Very Good
-0.6412008411385353,369,LOW
1.3689957753460391,702,Very Good
-1.0499496480917008,341,LOW
-0.008214027779097507,455,Fair
0.07565451792403581,570,Fair
-0.38518107004475993,824,Very Good
-1.0702546644198279,554,Fair
-0.0029170669978469824,441,Fair
1.7662678339398286,557,Fair
1.5932337817523115,672,Good
1.1624143048772686,634,Good
-0.83983687043543,414,Fair
-0.6668028182479129,396,LOW
0.5691546973772098,700,Good
-0.8468994848104308,657,Good
-0.3648760537166329,733,Very Good
1.7803930626898299,332,LOW
-0.8557277527791816,401,Fair
0.5258961843303305,346,LOW
-0.699467409732291,641,Good
-1.4092601544198615,866,Very Good
-1.4887145661386194,885,Very Good
0.5197163967522048,634,Good
0.23897747534592703,897,Very Good
1.548209615111682,344,LOW
-0.8380712168416798,777,Very Good
1.4299108243304202,875,Very Good
1.750376951596077,839,Very Good
-0.7471400567635458,801,Very Good
0.6777423933928456,874,Very Good
1.801580905814832,306,LOW
-1.5893568209823794,792,Very Good
-0.6314897463729093,418,Fair
-1.4401590923104897,730,Very Good
-0.2139126714509929,898,Very Good
0.30960361909593404,899,Very Good
-0.5846999261385297,641,Good
0.25839966487717897,851,Very Good
-0.5140737823885227,570,Fair
-0.7903985698104251,343,LOW
1.477583471361675,788,Very Good
-0.9245882429354384,695,Good
-1.0340587657479492,320,LOW
0.6441949751115922,872,Very Good
0.45880134776782383,358,LOW
0.0006142401896533679,440,Fair
-0.2439287825447459,815,Very Good
0.45791852097094876,551,Fair
-0.6023564620760314,888,Very Good
1.3425109714397865,868,Very Good
0.45262156018969824,471,Fair
-0.6058877692635318,389,LOW
1.6682740594866938,841,Very Good
-0.6244271319979087,384,LOW
0.9505358736272477,898,Very Good
-1.4728236837948678,735,Very Good
1.7945182914398314,458,Fair
1.4714036837835494,590,Fair
1.7441971640179514,554,Fair
0.4729265765178252,554,Fair
1.2921898440179065,445,Fair
0.33520559620531154,554,Fair
1.4449188798772967,881,Very Good
-1.726194974498018,543,Fair
1.1880162819866462,669,Good
1.7662678339398286,557,Fair
0.631835399955341,897,Very Good
-1.7323747620761436,737,Very Good
0.0014970669865284555,658,Good
0.562092083002209,641,Good
-1.3986662328573605,798,Very Good
-0.5908797137166554,347,LOW
0.35021365175218805,813,Very Good
1.8192374417523336,697,Good
0.9911459062835016,898,Very Good
-0.699467409732291,641,Good
1.0644205304241339,879,Very Good
-0.6032392888729066,851,Very Good
-0.19890461590411643,899,Very Good
0.12509281854904072,554,Fair
1.7803930626898299,332,LOW
-0.849547965201056,372,LOW
0.2539855308928035,846,Very Good
0.349330824955313,575,Fair
-0.6438493215291605,348,LOW
-1.2309291414510939,781,Very Good
1.589702474564811,475,Fair
1.0635377036272589,831,Very Good
1.286010056439781,418,Fair
-0.6765139130135388,551,Fair
-0.002034240200971895,445,Fair
0.6027021156584631,897,Very Good
-0.749788537154171,520,Fair
-0.7206552528572931,442,Fair
-0.6394351875447851,409,Fair
-0.7021158901229163,336,LOW
0.49323159284595225,796,Very Good
0.9178712821428694,898,Very Good
1.17477388003352,887,Very Good
-0.7038815437166666,554,Fair
-1.6105446641073815,829,Very Good
-0.5705746973885283,544,Fair
-0.2509913969197466,897,Very Good
-0.004682720591597158,346,LOW
-0.6288412659822841,330,LOW
-1.0596607428573268,373,LOW
-1.3068522459823513,649,Good
0.4985285536272028,841,Very Good
1.5835226869866854,397,LOW
-0.627958439185409,452,Fair
-0.3975406452010111,893,Very Good
0.7704392070647298,663,Good
0.3475651713615628,837,Very Good
-0.8557277527791816,401,Fair
-0.5758716581697788,634,Good
-1.6193729320761323,843,Very Good
-0.45669004059164203,658,Good
0.43143371706469613,352,LOW
0.9452389128459971,899,Very Good
-1.2450543702010952,871,Very Good
1.813057654174208,697,Good
1.419316902767919,688,Good
-1.001394174263571,897,Very Good
-0.5944110209041557,403,Fair
-0.15741175645098732,894,Very Good
-1.1108646970760818,836,Very Good
1.7874556770648307,342,LOW
-1.0684890108260776,371,LOW
1.0882568539397612,899,Very Good
-0.7365461352010447,340,LOW
0.4243711026896954,477,Fair
-1.0958566415292055,349,LOW
0.07124038393966038,658,Good
-0.6844593541854146,748,Very Good
-1.6220214124667576,521,Fair
1.0935538147210118,896,Very Good
-0.7206552528572931,442,Fair
0.20189874987717335,897,Very Good
0.05093536761153336,373,LOW
-1.0437698605135752,306,LOW
-0.015276642154098208,613,Good
1.1836021480022707,766,Very Good
1.548209615111682,344,LOW
-1.3580562002011065,710,Very Good
0.8975662658147424,897,Very Good
-0.5988251548885312,446,Fair
-0.03823013887285048,445,Fair
0.37316714847094035,634,Good
1.4661067230022988,480,Fair
0.651257589486593,853,Very Good
1.4131371151897936,384,LOW
-0.6570917234822868,361,LOW
-0.6500291091072862,331,LOW
0.23809464854905193,897,Very Good
-1.0596607428573268,373,LOW
1.5808742065960601,368,LOW
-1.0367072461385745,551,Fair
-1.5081367556698713,850,Very Good
1.3857694844866657,775,Very Good
-0.6756310862166637,697,Good
0.03504448526778178,330,LOW
-1.0473011677010755,341,LOW
0.36963584128343996,634,Good
0.054466674799033714,554,Fair
0.47204374972095015,554,Fair
0.47204374972095015,554,Fair
-0.02587056371659926,398,LOW
-0.01880794934159856,309,LOW
1.4908258733148012,502,Fair
-0.5317303183260245,361,LOW
1.1403436349553915,875,Very Good
-0.5899968869197803,435,Fair
-1.0172850566073226,425,Fair
-1.0605435696542018,335,LOW
-0.6014736352791564,327,LOW
1.5967650889398117,557,Fair
-0.7012330633260413,554,Fair
0.6839221809709711,679,Good
-1.4834176053573689,604,Good
0.47822353729907574,658,Good
1.5817570333929352,314,LOW
-0.09208257348223083,854,Very Good
-1.5337387327792489,880,Very Good
1.5446783079241815,469,Fair
-1.0543637820760763,315,LOW
-1.677639500669888,867,Very Good
-0.649146282310411,674,Good
0.45262156018969824,471,Fair
-0.07089473035722872,554,Fair
0.6971645829240974,899,Very Good
-0.38253258965413467,857,Very Good
0.05181819440840845,320,LOW
1.1032649094866378,814,Very Good
0.4517387333928231,590,Fair
-0.6535604162947866,566,Fair
-0.14240370090411084,894,Very Good
0.06329494276778459,493,Fair
-0.04705840684160136,726,Very Good
1.6921103830023212,850,Very Good
0.5258961843303305,346,LOW
-0.23068638059161958,898,Very Good
0.007676854564654069,326,LOW
1.7989324254242067,445,Fair
-0.5617464294197775,656,Good
1.3698786021429141,447,Fair
1.235688929017901,843,Very Good
1.6311953340179401,834,Very Good
