Feature,Neural Network Accuracy
"disbursement_date, loan_investment_amount, full_time_employees",0.6554054021835327
"disbursement_date, loan_investment_amount, full_time_employees",0.6554054021835327
"disbursement_date, loan_investment_amount, naics_code",0.6283783912658691
"disbursement_date, loan_investment_amount, naics_code",0.6283783912658691
"disbursement_date, loan_investment_amount, naics_code",0.6283783912658691
"disbursement_date, loan_investment_amount, jobs_created",0.6317567825317383
"disbursement_date, loan_investment_amount, jobs_created",0.6317567825317383
"disbursement_date, loan_investment_amount, jobs_created",0.6317567825317383
"disbursement_date, loan_investment_amount, lender_type_category",0.7195945978164673
"disbursement_date, loan_investment_amount, lender_type_category",0.7195945978164673
"disbursement_date, loan_investment_amount, lender_type_category",0.7195945978164673
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.7533783912658691
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.7533783912658691
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.7533783912658691
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.8479729890823364
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.8479729890823364
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.8479729890823364
"disbursement_date, loan_investment_amount, optional_stage",0.6418918967247009
"disbursement_date, loan_investment_amount, optional_stage",0.6418918967247009
"disbursement_date, loan_investment_amount, optional_stage",0.6418918967247009
"disbursement_date, loan_investment_amount, support_amount",0.7972972989082336
"disbursement_date, loan_investment_amount, support_amount",0.7972972989082336
"disbursement_date, loan_investment_amount, support_amount",0.7972972989082336
"disbursement_date, lender_insurance_premium, metro_type",0.5810810923576355
"disbursement_date, lender_insurance_premium, metro_type",0.5810810923576355
"disbursement_date, lender_insurance_premium, metro_type",0.5810810923576355
"disbursement_date, lender_insurance_premium, LMI_type",0.5168918967247009
"disbursement_date, lender_insurance_premium, LMI_type",0.5168918967247009
"disbursement_date, lender_insurance_premium, LMI_type",0.5168918967247009
"disbursement_date, lender_insurance_premium, revenue",0.5337837934494019
"disbursement_date, lender_insurance_premium, revenue",0.5337837934494019
"disbursement_date, lender_insurance_premium, revenue",0.5337837934494019
"disbursement_date, lender_insurance_premium, full_time_employees",0.5202702879905701
"disbursement_date, lender_insurance_premium, full_time_employees",0.5202702879905701
"disbursement_date, lender_insurance_premium, full_time_employees",0.5202702879905701
"disbursement_date, lender_insurance_premium, naics_code",0.6047297120094299
"disbursement_date, lender_insurance_premium, naics_code",0.6047297120094299
"disbursement_date, lender_insurance_premium, naics_code",0.6047297120094299
"disbursement_date, lender_insurance_premium, jobs_created",0.5101351141929626
"disbursement_date, lender_insurance_premium, jobs_created",0.5101351141929626
"disbursement_date, lender_insurance_premium, jobs_created",0.5101351141929626
"disbursement_date, lender_insurance_premium, lender_type_category",0.6689189076423645
"disbursement_date, lender_insurance_premium, lender_type_category",0.6689189076423645
"disbursement_date, lender_insurance_premium, lender_type_category",0.6689189076423645
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6891891956329346
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6891891956329346
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6891891956329346
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, lender_insurance_premium, optional_stage",0.5337837934494019
"disbursement_date, lender_insurance_premium, optional_stage",0.5337837934494019
"disbursement_date, lender_insurance_premium, optional_stage",0.5337837934494019
"disbursement_date, lender_insurance_premium, support_amount",0.7736486196517944
"disbursement_date, lender_insurance_premium, support_amount",0.7736486196517944
"disbursement_date, lender_insurance_premium, support_amount",0.7736486196517944
"disbursement_date, metro_type, LMI_type",0.5912162065505981
"disbursement_date, metro_type, LMI_type",0.5912162065505981
"disbursement_date, metro_type, LMI_type",0.5912162065505981
"disbursement_date, metro_type, revenue",0.6114864945411682
"disbursement_date, metro_type, revenue",0.6114864945411682
"disbursement_date, metro_type, revenue",0.6114864945411682
"disbursement_date, metro_type, full_time_employees",0.5810810923576355
"disbursement_date, metro_type, full_time_employees",0.5810810923576355
"disbursement_date, metro_type, full_time_employees",0.5810810923576355
"disbursement_date, metro_type, naics_code",0.6114864945411682
"disbursement_date, metro_type, naics_code",0.6114864945411682
"disbursement_date, metro_type, naics_code",0.6114864945411682
"disbursement_date, metro_type, jobs_created",0.5979729890823364
"disbursement_date, metro_type, jobs_created",0.5979729890823364
"disbursement_date, metro_type, jobs_created",0.5979729890823364
"disbursement_date, metro_type, lender_type_category",0.7195945978164673
"disbursement_date, metro_type, lender_type_category",0.7195945978164673
"disbursement_date, metro_type, lender_type_category",0.7195945978164673
"disbursement_date, metro_type, optional_primary_use_of_funds",0.7297297120094299
"disbursement_date, metro_type, optional_primary_use_of_funds",0.7297297120094299
"disbursement_date, metro_type, optional_primary_use_of_funds",0.7297297120094299
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.8445945978164673
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.8445945978164673
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.8445945978164673
"disbursement_date, metro_type, optional_stage",0.625
"disbursement_date, metro_type, optional_stage",0.625
"disbursement_date, metro_type, optional_stage",0.625
"disbursement_date, metro_type, support_amount",0.8040540814399719
"disbursement_date, metro_type, support_amount",0.8040540814399719
"disbursement_date, metro_type, support_amount",0.8040540814399719
"disbursement_date, LMI_type, revenue",0.5
"disbursement_date, LMI_type, revenue",0.5
"disbursement_date, LMI_type, revenue",0.5
"disbursement_date, LMI_type, full_time_employees",0.5067567825317383
"disbursement_date, LMI_type, full_time_employees",0.5067567825317383
"disbursement_date, LMI_type, full_time_employees",0.5067567825317383
"disbursement_date, LMI_type, naics_code",0.5810810923576355
"disbursement_date, LMI_type, naics_code",0.5810810923576355
"disbursement_date, LMI_type, naics_code",0.5810810923576355
"disbursement_date, LMI_type, jobs_created",0.4628378450870514
"disbursement_date, LMI_type, jobs_created",0.4628378450870514
"disbursement_date, LMI_type, jobs_created",0.4628378450870514
"disbursement_date, LMI_type, lender_type_category",0.6554054021835327
"disbursement_date, LMI_type, lender_type_category",0.6554054021835327
"disbursement_date, LMI_type, lender_type_category",0.6554054021835327
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6925675868988037
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6925675868988037
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6925675868988037
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, LMI_type, optional_stage",0.4932432472705841
"disbursement_date, LMI_type, optional_stage",0.4932432472705841
"disbursement_date, LMI_type, optional_stage",0.4932432472705841
"disbursement_date, LMI_type, support_amount",0.7702702879905701
"disbursement_date, LMI_type, support_amount",0.7702702879905701
"disbursement_date, LMI_type, support_amount",0.7702702879905701
"disbursement_date, revenue, full_time_employees",0.5574324131011963
"disbursement_date, revenue, full_time_employees",0.5574324131011963
"disbursement_date, revenue, full_time_employees",0.5574324131011963
"disbursement_date, revenue, naics_code",0.5979729890823364
"disbursement_date, revenue, naics_code",0.5979729890823364
"disbursement_date, revenue, naics_code",0.5979729890823364
"disbursement_date, revenue, jobs_created",0.5270270109176636
"disbursement_date, revenue, jobs_created",0.5270270109176636
"disbursement_date, revenue, jobs_created",0.5270270109176636
"disbursement_date, revenue, lender_type_category",0.6891891956329346
"disbursement_date, revenue, lender_type_category",0.6891891956329346
"disbursement_date, revenue, lender_type_category",0.6891891956329346
"disbursement_date, revenue, optional_primary_use_of_funds",0.6959459185600281
"disbursement_date, revenue, optional_primary_use_of_funds",0.6959459185600281
"disbursement_date, revenue, optional_primary_use_of_funds",0.6959459185600281
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, revenue, optional_stage",0.5675675868988037
"disbursement_date, revenue, optional_stage",0.5675675868988037
"disbursement_date, revenue, optional_stage",0.5675675868988037
"disbursement_date, revenue, support_amount",0.7702702879905701
"disbursement_date, revenue, support_amount",0.7702702879905701
"disbursement_date, revenue, support_amount",0.7702702879905701
"disbursement_date, full_time_employees, naics_code",0.6216216087341309
"disbursement_date, full_time_employees, naics_code",0.6216216087341309
"disbursement_date, full_time_employees, naics_code",0.6216216087341309
"disbursement_date, full_time_employees, jobs_created",0.5101351141929626
"disbursement_date, full_time_employees, jobs_created",0.5101351141929626
"disbursement_date, full_time_employees, jobs_created",0.5101351141929626
"disbursement_date, full_time_employees, lender_type_category",0.6520270109176636
"disbursement_date, full_time_employees, lender_type_category",0.6520270109176636
"disbursement_date, full_time_employees, lender_type_category",0.6520270109176636
"disbursement_date, full_time_employees, optional_primary_use_of_funds",0.6925675868988037
"disbursement_date, full_time_employees, optional_primary_use_of_funds",0.6925675868988037
"disbursement_date, full_time_employees, optional_primary_use_of_funds",0.6925675868988037
"disbursement_date, full_time_employees, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, full_time_employees, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, full_time_employees, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, full_time_employees, optional_stage",0.5405405163764954
"disbursement_date, full_time_employees, optional_stage",0.5405405163764954
"disbursement_date, full_time_employees, optional_stage",0.5405405163764954
"disbursement_date, full_time_employees, support_amount",0.7702702879905701
"disbursement_date, full_time_employees, support_amount",0.7702702879905701
"disbursement_date, full_time_employees, support_amount",0.7702702879905701
"disbursement_date, naics_code, jobs_created",0.6182432174682617
"disbursement_date, naics_code, jobs_created",0.6182432174682617
"disbursement_date, naics_code, jobs_created",0.6182432174682617
"disbursement_date, naics_code, lender_type_category",0.6655405163764954
"disbursement_date, naics_code, lender_type_category",0.6655405163764954
"disbursement_date, naics_code, lender_type_category",0.6655405163764954
"disbursement_date, naics_code, optional_primary_use_of_funds",0.6925675868988037
"disbursement_date, naics_code, optional_primary_use_of_funds",0.6925675868988037
"disbursement_date, naics_code, optional_primary_use_of_funds",0.6925675868988037
"disbursement_date, naics_code, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, naics_code, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, naics_code, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, naics_code, optional_stage",0.6013513803482056
"disbursement_date, naics_code, optional_stage",0.6013513803482056
"disbursement_date, naics_code, optional_stage",0.6013513803482056
"disbursement_date, naics_code, support_amount",0.7668918967247009
"disbursement_date, naics_code, support_amount",0.7668918967247009
"disbursement_date, naics_code, support_amount",0.7668918967247009
"disbursement_date, jobs_created, lender_type_category",0.6520270109176636
"disbursement_date, jobs_created, lender_type_category",0.6520270109176636
"disbursement_date, jobs_created, lender_type_category",0.6520270109176636
"disbursement_date, jobs_created, optional_primary_use_of_funds",0.6993243098258972
"disbursement_date, jobs_created, optional_primary_use_of_funds",0.6993243098258972
"disbursement_date, jobs_created, optional_primary_use_of_funds",0.6993243098258972
"disbursement_date, jobs_created, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, jobs_created, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, jobs_created, optional_revenue_yr_confirmed",0.837837815284729
"disbursement_date, jobs_created, optional_stage",0.5439189076423645
"disbursement_date, jobs_created, optional_stage",0.5439189076423645
"disbursement_date, jobs_created, optional_stage",0.5439189076423645
"disbursement_date, jobs_created, support_amount",0.7668918967247009
"disbursement_date, jobs_created, support_amount",0.7668918967247009
"disbursement_date, jobs_created, support_amount",0.7668918967247009
"disbursement_date, lender_type_category, optional_primary_use_of_funds",0.8209459185600281
"disbursement_date, lender_type_category, optional_primary_use_of_funds",0.8209459185600281
"disbursement_date, lender_type_category, optional_primary_use_of_funds",0.8209459185600281
"disbursement_date, lender_type_category, optional_revenue_yr_confirmed",0.8344594836235046
"disbursement_date, lender_type_category, optional_revenue_yr_confirmed",0.8344594836235046
"disbursement_date, lender_type_category, optional_revenue_yr_confirmed",0.8344594836235046
"disbursement_date, lender_type_category, optional_stage",0.6655405163764954
"disbursement_date, lender_type_category, optional_stage",0.6655405163764954
"disbursement_date, lender_type_category, optional_stage",0.6655405163764954
"disbursement_date, lender_type_category, support_amount",0.7702702879905701
"disbursement_date, lender_type_category, support_amount",0.7702702879905701
"disbursement_date, lender_type_category, support_amount",0.7702702879905701
"disbursement_date, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.8952702879905701
"disbursement_date, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.8952702879905701
"disbursement_date, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.8952702879905701
"disbursement_date, optional_primary_use_of_funds, optional_stage",0.7398648858070374
"disbursement_date, optional_primary_use_of_funds, optional_stage",0.7398648858070374
"disbursement_date, optional_primary_use_of_funds, optional_stage",0.7398648858070374
"disbursement_date, optional_primary_use_of_funds, support_amount",0.8479729890823364
"disbursement_date, optional_primary_use_of_funds, support_amount",0.8479729890823364
"disbursement_date, optional_primary_use_of_funds, support_amount",0.8479729890823364
"disbursement_date, optional_revenue_yr_confirmed, optional_stage",0.837837815284729
"disbursement_date, optional_revenue_yr_confirmed, optional_stage",0.837837815284729
"disbursement_date, optional_revenue_yr_confirmed, optional_stage",0.837837815284729
"disbursement_date, optional_revenue_yr_confirmed, support_amount",0.8310810923576355
"disbursement_date, optional_revenue_yr_confirmed, support_amount",0.8310810923576355
"disbursement_date, optional_revenue_yr_confirmed, support_amount",0.8310810923576355
"disbursement_date, optional_stage, support_amount",0.7736486196517944
"disbursement_date, optional_stage, support_amount",0.7736486196517944
"disbursement_date, optional_stage, support_amount",0.7736486196517944
"loan_investment_amount, lender_insurance_premium, metro_type",0.6891891956329346
"loan_investment_amount, lender_insurance_premium, metro_type",0.6891891956329346
"loan_investment_amount, lender_insurance_premium, metro_type",0.6891891956329346
"loan_investment_amount, lender_insurance_premium, LMI_type",0.6114864945411682
"loan_investment_amount, lender_insurance_premium, LMI_type",0.6114864945411682
"loan_investment_amount, lender_insurance_premium, LMI_type",0.6114864945411682
"loan_investment_amount, lender_insurance_premium, revenue",0.625
"loan_investment_amount, lender_insurance_premium, revenue",0.625
"loan_investment_amount, lender_insurance_premium, revenue",0.625
"loan_investment_amount, lender_insurance_premium, full_time_employees",0.662162184715271
"loan_investment_amount, lender_insurance_premium, full_time_employees",0.662162184715271
"loan_investment_amount, lender_insurance_premium, full_time_employees",0.662162184715271
"loan_investment_amount, lender_insurance_premium, naics_code",0.6554054021835327
"loan_investment_amount, lender_insurance_premium, naics_code",0.6554054021835327
"loan_investment_amount, lender_insurance_premium, naics_code",0.6554054021835327
"loan_investment_amount, lender_insurance_premium, jobs_created",0.6114864945411682
"loan_investment_amount, lender_insurance_premium, jobs_created",0.6114864945411682
"loan_investment_amount, lender_insurance_premium, jobs_created",0.6114864945411682
"loan_investment_amount, lender_insurance_premium, lender_type_category",0.7263513803482056
"loan_investment_amount, lender_insurance_premium, lender_type_category",0.7263513803482056
"loan_investment_amount, lender_insurance_premium, lender_type_category",0.7263513803482056
"loan_investment_amount, lender_insurance_premium, optional_primary_use_of_funds",0.7668918967247009
"loan_investment_amount, lender_insurance_premium, optional_primary_use_of_funds",0.7668918967247009
"loan_investment_amount, lender_insurance_premium, optional_primary_use_of_funds",0.7668918967247009
"loan_investment_amount, lender_insurance_premium, optional_revenue_yr_confirmed",0.8445945978164673
"loan_investment_amount, lender_insurance_premium, optional_revenue_yr_confirmed",0.8445945978164673
"loan_investment_amount, lender_insurance_premium, optional_revenue_yr_confirmed",0.8445945978164673
"loan_investment_amount, lender_insurance_premium, optional_stage",0.6351351141929626
"loan_investment_amount, lender_insurance_premium, optional_stage",0.6351351141929626
"loan_investment_amount, lender_insurance_premium, optional_stage",0.6351351141929626
"loan_investment_amount, lender_insurance_premium, support_amount",0.8040540814399719
"loan_investment_amount, lender_insurance_premium, support_amount",0.8040540814399719
"loan_investment_amount, lender_insurance_premium, support_amount",0.8040540814399719
"loan_investment_amount, metro_type, LMI_type",0.7027027010917664
"loan_investment_amount, metro_type, LMI_type",0.7027027010917664
"loan_investment_amount, metro_type, LMI_type",0.7027027010917664
"loan_investment_amount, metro_type, revenue",0.6925675868988037
"loan_investment_amount, metro_type, revenue",0.6925675868988037
"loan_investment_amount, metro_type, revenue",0.6925675868988037
"loan_investment_amount, metro_type, full_time_employees",0.6925675868988037
"loan_investment_amount, metro_type, full_time_employees",0.6925675868988037
"loan_investment_amount, metro_type, full_time_employees",0.6925675868988037
"loan_investment_amount, metro_type, naics_code",0.7027027010917664
"loan_investment_amount, metro_type, naics_code",0.7027027010917664
"loan_investment_amount, metro_type, naics_code",0.7027027010917664
"loan_investment_amount, metro_type, jobs_created",0.6959459185600281
"loan_investment_amount, metro_type, jobs_created",0.6959459185600281
"loan_investment_amount, metro_type, jobs_created",0.6959459185600281
"loan_investment_amount, metro_type, lender_type_category",0.7533783912658691
"loan_investment_amount, metro_type, lender_type_category",0.7533783912658691
"loan_investment_amount, metro_type, lender_type_category",0.7533783912658691
"loan_investment_amount, metro_type, optional_primary_use_of_funds",0.787162184715271
"loan_investment_amount, metro_type, optional_primary_use_of_funds",0.787162184715271
"loan_investment_amount, metro_type, optional_primary_use_of_funds",0.787162184715271
"loan_investment_amount, metro_type, optional_revenue_yr_confirmed",0.8445945978164673
"loan_investment_amount, metro_type, optional_revenue_yr_confirmed",0.8445945978164673
"loan_investment_amount, metro_type, optional_revenue_yr_confirmed",0.8445945978164673
"loan_investment_amount, metro_type, optional_stage",0.7229729890823364
"loan_investment_amount, metro_type, optional_stage",0.7229729890823364
"loan_investment_amount, metro_type, optional_stage",0.7229729890823364
"loan_investment_amount, metro_type, support_amount",0.8277027010917664
"loan_investment_amount, metro_type, support_amount",0.8277027010917664
"loan_investment_amount, metro_type, support_amount",0.8277027010917664
"loan_investment_amount, LMI_type, revenue",0.5945945978164673
"loan_investment_amount, LMI_type, revenue",0.5945945978164673
"loan_investment_amount, LMI_type, revenue",0.5945945978164673
"loan_investment_amount, LMI_type, full_time_employees",0.6351351141929626
"loan_investment_amount, LMI_type, full_time_employees",0.6351351141929626
"loan_investment_amount, LMI_type, full_time_employees",0.6351351141929626
"loan_investment_amount, LMI_type, naics_code",0.6182432174682617
"loan_investment_amount, LMI_type, naics_code",0.6182432174682617
"loan_investment_amount, LMI_type, naics_code",0.6182432174682617
"loan_investment_amount, LMI_type, jobs_created",0.6081081032752991
"loan_investment_amount, LMI_type, jobs_created",0.6081081032752991
"loan_investment_amount, LMI_type, jobs_created",0.6081081032752991
"loan_investment_amount, LMI_type, lender_type_category",0.7229729890823364
"loan_investment_amount, LMI_type, lender_type_category",0.7229729890823364
"loan_investment_amount, LMI_type, lender_type_category",0.7229729890823364
"loan_investment_amount, LMI_type, optional_primary_use_of_funds",0.7601351141929626
"loan_investment_amount, LMI_type, optional_primary_use_of_funds",0.7601351141929626
"loan_investment_amount, LMI_type, optional_primary_use_of_funds",0.7601351141929626
"loan_investment_amount, LMI_type, optional_revenue_yr_confirmed",0.8412162065505981
"loan_investment_amount, LMI_type, optional_revenue_yr_confirmed",0.8412162065505981
"loan_investment_amount, LMI_type, optional_revenue_yr_confirmed",0.8412162065505981
"loan_investment_amount, LMI_type, optional_stage",0.6317567825317383
"loan_investment_amount, LMI_type, optional_stage",0.6317567825317383
"loan_investment_amount, LMI_type, optional_stage",0.6317567825317383
"loan_investment_amount, LMI_type, support_amount",0.7905405163764954
"loan_investment_amount, LMI_type, support_amount",0.7905405163764954
"loan_investment_amount, LMI_type, support_amount",0.7905405163764954
"loan_investment_amount, revenue, full_time_employees",0.6587837934494019
"loan_investment_amount, revenue, full_time_employees",0.6587837934494019
"loan_investment_amount, revenue, full_time_employees",0.6587837934494019
"loan_investment_amount, revenue, naics_code",0.6283783912658691
"loan_investment_amount, revenue, naics_code",0.6283783912658691
"loan_investment_amount, revenue, naics_code",0.6283783912658691
"loan_investment_amount, revenue, jobs_created",0.6351351141929626
"loan_investment_amount, revenue, jobs_created",0.6351351141929626
"loan_investment_amount, revenue, jobs_created",0.6351351141929626
"loan_investment_amount, revenue, lender_type_category",0.7229729890823364
"loan_investment_amount, revenue, lender_type_category",0.7229729890823364
"loan_investment_amount, revenue, lender_type_category",0.7229729890823364
"loan_investment_amount, revenue, optional_primary_use_of_funds",0.7668918967247009
"loan_investment_amount, revenue, optional_primary_use_of_funds",0.7668918967247009
"loan_investment_amount, revenue, optional_primary_use_of_funds",0.7668918967247009
"loan_investment_amount, revenue, optional_revenue_yr_confirmed",0.837837815284729
"loan_investment_amount, revenue, optional_revenue_yr_confirmed",0.837837815284729
"loan_investment_amount, revenue, optional_revenue_yr_confirmed",0.837837815284729
"loan_investment_amount, revenue, optional_stage",0.6351351141929626
"loan_investment_amount, revenue, optional_stage",0.6351351141929626
"loan_investment_amount, revenue, optional_stage",0.6351351141929626
"loan_investment_amount, revenue, support_amount",0.8074324131011963
"loan_investment_amount, revenue, support_amount",0.8074324131011963
"loan_investment_amount, revenue, support_amount",0.8074324131011963
"loan_investment_amount, full_time_employees, naics_code",0.6351351141929626
"loan_investment_amount, full_time_employees, naics_code",0.6351351141929626
"loan_investment_amount, full_time_employees, naics_code",0.6351351141929626
"loan_investment_amount, full_time_employees, jobs_created",0.6520270109176636
"loan_investment_amount, full_time_employees, jobs_created",0.6520270109176636
"loan_investment_amount, full_time_employees, jobs_created",0.6520270109176636
"loan_investment_amount, full_time_employees, lender_type_category",0.7331081032752991
"loan_investment_amount, full_time_employees, lender_type_category",0.7331081032752991
"loan_investment_amount, full_time_employees, lender_type_category",0.7331081032752991
"loan_investment_amount, full_time_employees, optional_primary_use_of_funds",0.7635135054588318
"loan_investment_amount, full_time_employees, optional_primary_use_of_funds",0.7635135054588318
"loan_investment_amount, full_time_employees, optional_primary_use_of_funds",0.7635135054588318
"loan_investment_amount, full_time_employees, optional_revenue_yr_confirmed",0.8479729890823364
"loan_investment_amount, full_time_employees, optional_revenue_yr_confirmed",0.8479729890823364
"loan_investment_amount, full_time_employees, optional_revenue_yr_confirmed",0.8479729890823364
"loan_investment_amount, full_time_employees, optional_stage",0.6554054021835327
"loan_investment_amount, full_time_employees, optional_stage",0.6554054021835327
"loan_investment_amount, full_time_employees, optional_stage",0.6554054021835327
"loan_investment_amount, full_time_employees, support_amount",0.7939189076423645
"loan_investment_amount, full_time_employees, support_amount",0.7939189076423645
"loan_investment_amount, full_time_employees, support_amount",0.7939189076423645
"loan_investment_amount, naics_code, jobs_created",0.6317567825317383
"loan_investment_amount, naics_code, jobs_created",0.6317567825317383
"loan_investment_amount, naics_code, jobs_created",0.6317567825317383
"loan_investment_amount, naics_code, lender_type_category",0.7263513803482056
"loan_investment_amount, naics_code, lender_type_category",0.7263513803482056
"loan_investment_amount, naics_code, lender_type_category",0.7263513803482056
"loan_investment_amount, naics_code, optional_primary_use_of_funds",0.7533783912658691
"loan_investment_amount, naics_code, optional_primary_use_of_funds",0.7533783912658691
"loan_investment_amount, naics_code, optional_primary_use_of_funds",0.7533783912658691
"loan_investment_amount, naics_code, optional_revenue_yr_confirmed",0.8479729890823364
"loan_investment_amount, naics_code, optional_revenue_yr_confirmed",0.8479729890823364
"loan_investment_amount, naics_code, optional_revenue_yr_confirmed",0.8479729890823364
"loan_investment_amount, naics_code, optional_stage",0.6959459185600281
"loan_investment_amount, naics_code, optional_stage",0.6959459185600281
"loan_investment_amount, naics_code, optional_stage",0.6959459185600281
"loan_investment_amount, naics_code, support_amount",0.8141891956329346
"loan_investment_amount, naics_code, support_amount",0.8141891956329346
"loan_investment_amount, naics_code, support_amount",0.8141891956329346
"loan_investment_amount, jobs_created, lender_type_category",0.7364864945411682
"loan_investment_amount, jobs_created, lender_type_category",0.7364864945411682
"loan_investment_amount, jobs_created, lender_type_category",0.7364864945411682
"loan_investment_amount, jobs_created, optional_primary_use_of_funds",0.7635135054588318
"loan_investment_amount, jobs_created, optional_primary_use_of_funds",0.7635135054588318
"loan_investment_amount, jobs_created, optional_primary_use_of_funds",0.7635135054588318
"loan_investment_amount, jobs_created, optional_revenue_yr_confirmed",0.8412162065505981
"loan_investment_amount, jobs_created, optional_revenue_yr_confirmed",0.8412162065505981
"loan_investment_amount, jobs_created, optional_revenue_yr_confirmed",0.8412162065505981
"loan_investment_amount, jobs_created, optional_stage",0.625
"loan_investment_amount, jobs_created, optional_stage",0.625
"loan_investment_amount, jobs_created, optional_stage",0.625
"loan_investment_amount, jobs_created, support_amount",0.8141891956329346
"loan_investment_amount, jobs_created, support_amount",0.8141891956329346
"loan_investment_amount, jobs_created, support_amount",0.8141891956329346
"loan_investment_amount, lender_type_category, optional_primary_use_of_funds",0.8277027010917664
"loan_investment_amount, lender_type_category, optional_primary_use_of_funds",0.8277027010917664
"loan_investment_amount, lender_type_category, optional_primary_use_of_funds",0.8277027010917664
"loan_investment_amount, lender_type_category, optional_revenue_yr_confirmed",0.8614864945411682
"loan_investment_amount, lender_type_category, optional_revenue_yr_confirmed",0.8614864945411682
"loan_investment_amount, lender_type_category, optional_revenue_yr_confirmed",0.8614864945411682
"loan_investment_amount, lender_type_category, optional_stage",0.7297297120094299
"loan_investment_amount, lender_type_category, optional_stage",0.7297297120094299
"loan_investment_amount, lender_type_category, optional_stage",0.7297297120094299
"loan_investment_amount, lender_type_category, support_amount",0.7972972989082336
"loan_investment_amount, lender_type_category, support_amount",0.7972972989082336
"loan_investment_amount, lender_type_category, support_amount",0.7972972989082336
"loan_investment_amount, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.8986486196517944
"loan_investment_amount, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.8986486196517944
"loan_investment_amount, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.8986486196517944
"loan_investment_amount, optional_primary_use_of_funds, optional_stage",0.7939189076423645
"loan_investment_amount, optional_primary_use_of_funds, optional_stage",0.7939189076423645
"loan_investment_amount, optional_primary_use_of_funds, optional_stage",0.7939189076423645
"loan_investment_amount, optional_primary_use_of_funds, support_amount",0.8581081032752991
"loan_investment_amount, optional_primary_use_of_funds, support_amount",0.8581081032752991
"loan_investment_amount, optional_primary_use_of_funds, support_amount",0.8581081032752991
"loan_investment_amount, optional_revenue_yr_confirmed, optional_stage",0.8445945978164673
"loan_investment_amount, optional_revenue_yr_confirmed, optional_stage",0.8445945978164673
"loan_investment_amount, optional_revenue_yr_confirmed, optional_stage",0.8445945978164673
"loan_investment_amount, optional_revenue_yr_confirmed, support_amount",0.8851351141929626
"loan_investment_amount, optional_revenue_yr_confirmed, support_amount",0.8851351141929626
"loan_investment_amount, optional_revenue_yr_confirmed, support_amount",0.8851351141929626
"loan_investment_amount, optional_stage, support_amount",0.8006756901741028
"loan_investment_amount, optional_stage, support_amount",0.8006756901741028
"loan_investment_amount, optional_stage, support_amount",0.8006756901741028
"lender_insurance_premium, metro_type, LMI_type",0.587837815284729
"lender_insurance_premium, metro_type, LMI_type",0.587837815284729
"lender_insurance_premium, metro_type, LMI_type",0.587837815284729
"lender_insurance_premium, metro_type, revenue",0.6114864945411682
"lender_insurance_premium, metro_type, revenue",0.6114864945411682
"lender_insurance_premium, metro_type, revenue",0.6114864945411682
"lender_insurance_premium, metro_type, full_time_employees",0.5844594836235046
"lender_insurance_premium, metro_type, full_time_employees",0.5844594836235046
"lender_insurance_premium, metro_type, full_time_employees",0.5844594836235046
