Feature,Random Forest Accuracy,Random Forest Precision,Random Forest Recall,Random Forest F1 Score
"disbursement_date, jobs_created",0.5608108108108109,0.7152317880794702,0.6967741935483871,0.7058823529411764
"disbursement_date, jobs_created",0.5608108108108109,0.7152317880794702,0.6967741935483871,0.7058823529411764
"disbursement_date, lender_type_category",0.6621621621621622,0.7152317880794702,0.6967741935483871,0.7058823529411764
"disbursement_date, lender_type_category",0.6621621621621622,0.7152317880794702,0.6967741935483871,0.7058823529411764
"disbursement_date, optional_primary_use_of_funds",0.6858108108108109,0.7152317880794702,0.6967741935483871,0.7058823529411764
"disbursement_date, optional_primary_use_of_funds",0.6858108108108109,0.7152317880794702,0.6967741935483871,0.7058823529411764
"disbursement_date, optional_revenue_yr_confirmed",0.8040540540540541,0.7152317880794702,0.6967741935483871,0.7058823529411764
"disbursement_date, optional_revenue_yr_confirmed",0.8040540540540541,0.7152317880794702,0.6967741935483871,0.7058823529411764
"disbursement_date, optional_stage",0.6047297297297297,0.7152317880794702,0.6967741935483871,0.7058823529411764
"disbursement_date, optional_stage",0.6047297297297297,0.7152317880794702,0.6967741935483871,0.7058823529411764
"disbursement_date, support_amount",0.7635135135135135,0.7152317880794702,0.6967741935483871,0.7058823529411764
"disbursement_date, support_amount",0.7635135135135135,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, lender_insurance_premium",0.625,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, lender_insurance_premium",0.625,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, metro_type",0.652027027027027,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, metro_type",0.652027027027027,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, LMI_type",0.6047297297297297,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, LMI_type",0.6047297297297297,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, revenue",0.6013513513513513,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, revenue",0.6013513513513513,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, full_time_employees",0.5743243243243243,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, full_time_employees",0.5743243243243243,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, naics_code",0.652027027027027,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, naics_code",0.652027027027027,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, jobs_created",0.5675675675675675,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, jobs_created",0.5675675675675675,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, lender_type_category",0.7162162162162162,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, lender_type_category",0.7162162162162162,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, optional_primary_use_of_funds",0.7094594594594594,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, optional_primary_use_of_funds",0.7094594594594594,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, optional_revenue_yr_confirmed",0.7736486486486487,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, optional_revenue_yr_confirmed",0.7736486486486487,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, optional_stage",0.6283783783783784,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, optional_stage",0.6283783783783784,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, support_amount",0.8108108108108109,0.7152317880794702,0.6967741935483871,0.7058823529411764
"loan_investment_amount, support_amount",0.8108108108108109,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, metro_type",0.5709459459459459,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, metro_type",0.5709459459459459,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, LMI_type",0.527027027027027,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, LMI_type",0.527027027027027,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, revenue",0.5472972972972973,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, revenue",0.5472972972972973,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, full_time_employees",0.48986486486486486,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, full_time_employees",0.48986486486486486,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, naics_code",0.6486486486486487,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, naics_code",0.6486486486486487,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, jobs_created",0.4594594594594595,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, jobs_created",0.4594594594594595,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, lender_type_category",0.668918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, lender_type_category",0.668918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, optional_primary_use_of_funds",0.6858108108108109,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, optional_primary_use_of_funds",0.6858108108108109,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, optional_revenue_yr_confirmed",0.8344594594594594,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, optional_revenue_yr_confirmed",0.8344594594594594,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, optional_stage",0.5202702702702703,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, optional_stage",0.5202702702702703,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, support_amount",0.8243243243243243,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_insurance_premium, support_amount",0.8243243243243243,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, LMI_type",0.5844594594594594,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, LMI_type",0.5844594594594594,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, revenue",0.5675675675675675,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, revenue",0.5675675675675675,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, full_time_employees",0.5574324324324325,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, full_time_employees",0.5574324324324325,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, naics_code",0.7128378378378378,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, naics_code",0.7128378378378378,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, jobs_created",0.581081081081081,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, jobs_created",0.581081081081081,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, lender_type_category",0.7195945945945946,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, lender_type_category",0.7195945945945946,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, optional_primary_use_of_funds",0.7297297297297297,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, optional_primary_use_of_funds",0.7297297297297297,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, optional_revenue_yr_confirmed",0.8445945945945946,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, optional_revenue_yr_confirmed",0.8445945945945946,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, optional_stage",0.6216216216216216,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, optional_stage",0.6216216216216216,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, support_amount",0.831081081081081,0.7152317880794702,0.6967741935483871,0.7058823529411764
"metro_type, support_amount",0.831081081081081,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, revenue",0.5337837837837838,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, revenue",0.5337837837837838,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, full_time_employees",0.5135135135135135,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, full_time_employees",0.5135135135135135,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, naics_code",0.6587837837837838,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, naics_code",0.6587837837837838,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, jobs_created",0.4864864864864865,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, jobs_created",0.4864864864864865,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, lender_type_category",0.668918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, lender_type_category",0.668918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, optional_primary_use_of_funds",0.6925675675675675,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, optional_primary_use_of_funds",0.6925675675675675,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, optional_revenue_yr_confirmed",0.8378378378378378,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, optional_revenue_yr_confirmed",0.8378378378378378,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, optional_stage",0.5236486486486487,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, optional_stage",0.5236486486486487,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, support_amount",0.8209459459459459,0.7152317880794702,0.6967741935483871,0.7058823529411764
"LMI_type, support_amount",0.8209459459459459,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, full_time_employees",0.543918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, full_time_employees",0.543918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, naics_code",0.6655405405405406,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, naics_code",0.6655405405405406,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, jobs_created",0.5472972972972973,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, jobs_created",0.5472972972972973,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, lender_type_category",0.6554054054054054,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, lender_type_category",0.6554054054054054,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, optional_primary_use_of_funds",0.6148648648648649,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, optional_primary_use_of_funds",0.6148648648648649,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, optional_revenue_yr_confirmed",0.7736486486486487,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, optional_revenue_yr_confirmed",0.7736486486486487,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, optional_stage",0.5709459459459459,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, optional_stage",0.5709459459459459,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, support_amount",0.7702702702702703,0.7152317880794702,0.6967741935483871,0.7058823529411764
"revenue, support_amount",0.7702702702702703,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, naics_code",0.6655405405405406,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, naics_code",0.6655405405405406,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, jobs_created",0.5472972972972973,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, jobs_created",0.5472972972972973,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, lender_type_category",0.6351351351351351,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, lender_type_category",0.6351351351351351,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, optional_primary_use_of_funds",0.668918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, optional_primary_use_of_funds",0.668918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, optional_revenue_yr_confirmed",0.831081081081081,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, optional_revenue_yr_confirmed",0.831081081081081,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, optional_stage",0.48986486486486486,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, optional_stage",0.48986486486486486,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, support_amount",0.7668918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"full_time_employees, support_amount",0.7668918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"naics_code, jobs_created",0.6148648648648649,0.7152317880794702,0.6967741935483871,0.7058823529411764
"naics_code, jobs_created",0.6148648648648649,0.7152317880794702,0.6967741935483871,0.7058823529411764
"naics_code, lender_type_category",0.7027027027027027,0.7152317880794702,0.6967741935483871,0.7058823529411764
"naics_code, lender_type_category",0.7027027027027027,0.7152317880794702,0.6967741935483871,0.7058823529411764
"naics_code, optional_primary_use_of_funds",0.75,0.7152317880794702,0.6967741935483871,0.7058823529411764
"naics_code, optional_primary_use_of_funds",0.75,0.7152317880794702,0.6967741935483871,0.7058823529411764
"naics_code, optional_revenue_yr_confirmed",0.8243243243243243,0.7152317880794702,0.6967741935483871,0.7058823529411764
"naics_code, optional_revenue_yr_confirmed",0.8243243243243243,0.7152317880794702,0.6967741935483871,0.7058823529411764
"naics_code, optional_stage",0.6554054054054054,0.7152317880794702,0.6967741935483871,0.7058823529411764
"naics_code, optional_stage",0.6554054054054054,0.7152317880794702,0.6967741935483871,0.7058823529411764
"naics_code, support_amount",0.8108108108108109,0.7152317880794702,0.6967741935483871,0.7058823529411764
"naics_code, support_amount",0.8108108108108109,0.7152317880794702,0.6967741935483871,0.7058823529411764
"jobs_created, lender_type_category",0.6317567567567568,0.7152317880794702,0.6967741935483871,0.7058823529411764
"jobs_created, lender_type_category",0.6317567567567568,0.7152317880794702,0.6967741935483871,0.7058823529411764
"jobs_created, optional_primary_use_of_funds",0.6655405405405406,0.7152317880794702,0.6967741935483871,0.7058823529411764
"jobs_created, optional_primary_use_of_funds",0.6655405405405406,0.7152317880794702,0.6967741935483871,0.7058823529411764
"jobs_created, optional_revenue_yr_confirmed",0.8209459459459459,0.7152317880794702,0.6967741935483871,0.7058823529411764
"jobs_created, optional_revenue_yr_confirmed",0.8209459459459459,0.7152317880794702,0.6967741935483871,0.7058823529411764
"jobs_created, optional_stage",0.5168918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"jobs_created, optional_stage",0.5168918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"jobs_created, support_amount",0.7668918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"jobs_created, support_amount",0.7668918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_type_category, optional_primary_use_of_funds",0.8209459459459459,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_type_category, optional_primary_use_of_funds",0.8209459459459459,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_type_category, optional_revenue_yr_confirmed",0.8344594594594594,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_type_category, optional_revenue_yr_confirmed",0.8344594594594594,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_type_category, optional_stage",0.668918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_type_category, optional_stage",0.668918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_type_category, support_amount",0.8040540540540541,0.7152317880794702,0.6967741935483871,0.7058823529411764
"lender_type_category, support_amount",0.8040540540540541,0.7152317880794702,0.6967741935483871,0.7058823529411764
"optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.8986486486486487,0.7152317880794702,0.6967741935483871,0.7058823529411764
"optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.8986486486486487,0.7152317880794702,0.6967741935483871,0.7058823529411764
"optional_primary_use_of_funds, optional_stage",0.7398648648648649,0.7152317880794702,0.6967741935483871,0.7058823529411764
"optional_primary_use_of_funds, optional_stage",0.7398648648648649,0.7152317880794702,0.6967741935483871,0.7058823529411764
"optional_primary_use_of_funds, support_amount",0.8614864864864865,0.7152317880794702,0.6967741935483871,0.7058823529411764
"optional_primary_use_of_funds, support_amount",0.8614864864864865,0.7152317880794702,0.6967741935483871,0.7058823529411764
"optional_revenue_yr_confirmed, optional_stage",0.8412162162162162,0.7152317880794702,0.6967741935483871,0.7058823529411764
"optional_revenue_yr_confirmed, optional_stage",0.8412162162162162,0.7152317880794702,0.6967741935483871,0.7058823529411764
"optional_revenue_yr_confirmed, support_amount",0.902027027027027,0.7152317880794702,0.6967741935483871,0.7058823529411764
"optional_revenue_yr_confirmed, support_amount",0.902027027027027,0.7152317880794702,0.6967741935483871,0.7058823529411764
"optional_stage, support_amount",0.8175675675675675,0.7152317880794702,0.6967741935483871,0.7058823529411764
"optional_stage, support_amount",0.8175675675675675,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, loan_investment_amount",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, loan_investment_amount",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, loan_investment_amount",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, lender_insurance_premium",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, lender_insurance_premium",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, lender_insurance_premium",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, metro_type",0.9222972972972973,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, metro_type",0.9222972972972973,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, metro_type",0.9222972972972973,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, LMI_type",0.9054054054054054,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, LMI_type",0.9054054054054054,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, LMI_type",0.9054054054054054,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, revenue",0.9155405405405406,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, revenue",0.9155405405405406,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, revenue",0.9155405405405406,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, full_time_employees",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, full_time_employees",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, full_time_employees",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, naics_code",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, naics_code",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, naics_code",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, jobs_created",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, jobs_created",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, jobs_created",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, lender_type_category",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, lender_type_category",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, lender_type_category",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, optional_primary_use_of_funds",0.9155405405405406,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, optional_primary_use_of_funds",0.9155405405405406,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, optional_primary_use_of_funds",0.9155405405405406,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, optional_revenue_yr_confirmed",0.9290540540540541,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, optional_revenue_yr_confirmed",0.9290540540540541,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, optional_revenue_yr_confirmed",0.9290540540540541,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, optional_stage",0.9290540540540541,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, optional_stage",0.9290540540540541,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, optional_stage",0.9290540540540541,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, support_amount",0.9358108108108109,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, support_amount",0.9358108108108109,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, disbursement_date, support_amount",0.9358108108108109,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, loan_investment_amount, lender_insurance_premium",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, loan_investment_amount, lender_insurance_premium",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, loan_investment_amount, lender_insurance_premium",0.918918918918919,0.7152317880794702,0.6967741935483871,0.7058823529411764
"unique_id, loan_investment_amount, metro_type",0.9324324324324325,0.7152317880794702,0.6967741935483871,0.7058823529411764
