unique_id,disbursement_date,loan_investment_amount,lender_insurance_premium,metro_type,LMI_type,revenue,full_time_employees,naics_code,jobs_created,lender_type_category,optional_primary_use_of_funds,optional_revenue_yr_confirmed,optional_stage,target
954,551,143300.0,0.0,1,1,1354369.0,15.0,541519,4.0,2,4,2014.0,0,0
523,178,1278000.0,0.0,1,1,4988852.0,59.0,551112,4.0,0,2,2016.0,0,1
1061,426,325000.0,0.0,0,0,1009735.0,15.0,541511,5.0,2,1,2016.0,1,0
848,152,1200000.0,0.0,1,0,17845399.0,230.0,334118,25.0,4,1,2014.0,0,1
1326,519,3000000.0,0.0,0,1,10752792.0,165.0,332999,26.0,0,4,2015.0,0,1
377,408,118263.46,0.0,0,0,2153010.0,33.0,561990,0.0,0,4,2014.0,0,0
889,821,47326.87,0.0,0,1,176169.0,15.0,562111,2.0,0,1,2014.0,0,1
806,810,300000.0,5250.0,0,0,4000000.0,40.0,332813,0.0,0,4,2016.0,0,0
1144,662,2000000.0,0.0,0,1,7800000.0,90.0,722513,30.0,0,4,2014.0,0,0
955,669,200000.0,0.0,0,1,16245667.0,250.0,541519,50.0,2,4,2014.0,0,0
1196,529,400000.0,0.0,0,1,0.0,17.0,238130,5.0,0,4,2014.0,0,1
1252,767,1298026.0,0.0,0,0,4735256.0,18.0,423930,18.0,3,1,2016.0,0,0
1212,13,250000.0,0.0,1,0,929000.0,30.0,712130,2.0,2,0,2015.0,0,0
632,360,950000.0,0.0,1,1,1624000.0,19.0,336360,5.0,0,4,2014.0,0,1
633,409,350000.0,0.0,0,0,2800000.0,19.0,237110,2.0,3,4,2014.0,0,1
1177,435,259940.64,0.0,1,1,674294.0,22.0,722513,29.0,0,4,2014.0,0,0
333,63,350000.0,0.0,0,1,7816000.0,23.0,238210,0.0,0,4,2014.0,0,0
889,821,47326.87,0.0,0,1,176169.0,15.0,562111,2.0,0,1,2014.0,0,1
664,747,3150000.0,0.0,0,0,1013844.0,49.0,511210,1.0,2,4,2016.0,0,0
1149,105,1218000.0,0.0,0,1,187200.0,41.0,333514,6.0,0,4,2014.0,0,0
879,176,400000.0,0.0,1,0,16500000.0,84.0,423990,70.0,2,1,2016.0,0,1
695,765,2000000.0,0.0,0,1,7290000.0,30.0,541810,15.0,0,4,2013.0,0,1
1338,546,200000.0,0.0,1,0,1236000.0,16.0,722513,5.0,0,4,2015.0,0,1
224,154,550000.0,0.0,0,1,4481000.0,37.0,238220,4.0,0,4,2014.0,0,0
61,145,1260500.0,0.0,0,0,0.0,19.0,721110,0.0,0,4,2014.0,0,0
215,95,500000.0,0.0,0,1,5688000.0,20.0,541990,0.0,0,4,2014.0,0,0
1325,168,5500000.0,0.0,0,1,21670075.0,40.0,722513,20.0,0,3,2015.0,0,1
850,349,2245000.0,0.0,1,0,25559148.0,115.0,336370,15.0,0,3,2014.0,0,1
