unique_id,FICO_Score,FICO_Class
0.9660259797136436,321,LOW
-0.8294155909400314,577,Fair
0.3709800646189536,300,LOW
-1.3935500299259063,894,Very Good
0.3787079336461574,592,Fair
-1.5532593231547842,891,Very Good
-1.8881336476669472,900,Very Good
1.6641101485043839,300,LOW
-1.1926254352186083,569,Fair
1.5971352836019512,833,Very Good
1.324083911307418,300,LOW
0.4070434534125712,546,Fair
-0.7521369006679937,900,Very Good
-0.4404461832374418,300,LOW
-0.06178060090445727,888,Very Good
-0.6516746033143448,846,Very Good
-0.78562433311921,300,LOW
-0.03344508113804346,900,Very Good
0.9866336304528537,628,Good
-0.012837430398833418,559,Fair
-1.774791568601292,699,Good
0.33749263216773734,818,Very Good
0.314309025086126,611,Good
-0.33225601685658906,535,Fair
0.314309025086126,611,Good
0.1880871643084645,306,LOW
1.373027081813042,828,Very Good
0.13399208111803815,306,LOW
-0.8345675036248339,900,Very Good
0.3452205011949411,872,Very Good
-2.0220833774718128,900,Very Good
-0.3271041041717866,653,Good
-2.0298112464990163,543,Fair
-0.8732068487608527,546,Fair
-0.13648333483409367,888,Very Good
1.604863152629155,300,LOW
0.14944781917244568,300,LOW
0.16747951356925445,318,LOW
0.6981265201039131,481,Fair
0.051561478161197966,306,LOW
-1.9216210801181637,423,Fair
0.3684041082765524,481,Fair
1.687293755585995,300,LOW
-0.4404461832374418,300,LOW
-0.3837751437046142,870,Very Good
-1.4553729821435364,511,Fair
-0.8422953726520377,900,Very Good
1.2699888281169918,546,Fair
0.07474508524280926,300,LOW
-0.26012923926935394,726,Very Good
1.1025516658609102,610,Good
0.20096694602047077,456,Fair
0.9454183289744336,900,Very Good
1.5610718948083335,559,Fair
-0.4636297903190531,300,LOW
0.8913232457840072,468,Fair
0.2061188587052733,306,LOW
1.2957483915410044,569,Fair
0.587360397380659,871,Very Good
0.9789057614256499,568,Fair
0.546145095902239,306,LOW
1.566223807493136,900,Very Good
0.8140445555119695,517,Fair
1.3266598676498194,300,LOW
0.8964751584688098,858,Very Good
0.4070434534125712,546,Fair
-0.4739336156886581,345,LOW
-1.4502210694587339,833,Very Good
0.5744806156686528,798,Very Good
1.3549953874162333,678,Good
0.9531461980016374,571,Fair
