unique_id,FICO_Score,FICO_Class
0.9660259797136436,510,Fair
-0.8294155909400314,716,Very Good
0.3709800646189536,401,Fair
-1.3935500299259063,768,Very Good
0.3787079336461574,450,Fair
-1.5532593231547842,778,Very Good
-1.8881336476669472,793,Very Good
1.6641101485043839,369,LOW
-1.1926254352186083,740,Very Good
1.5971352836019512,468,Fair
1.324083911307418,382,LOW
0.4070434534125712,627,Good
-0.7521369006679937,750,Very Good
-0.4404461832374418,394,LOW
-0.06178060090445727,706,Very Good
-0.6516746033143448,763,Very Good
-0.78562433311921,492,Fair
-0.03344508113804346,707,Very Good
0.9866336304528537,415,Fair
-0.012837430398833418,657,Good
-1.774791568601292,773,Very Good
0.33749263216773734,514,Fair
0.314309025086126,682,Good
-0.33225601685658906,569,Fair
0.314309025086126,682,Good
0.1880871643084645,577,Fair
1.373027081813042,399,LOW
0.13399208111803815,417,Fair
-0.8345675036248339,755,Very Good
0.3452205011949411,701,Very Good
-2.0220833774718128,784,Very Good
-0.3271041041717866,680,Good
-2.0298112464990163,784,Very Good
-0.8732068487608527,720,Very Good
-0.13648333483409367,633,Good
1.604863152629155,377,LOW
0.14944781917244568,389,LOW
0.16747951356925445,647,Good
0.6981265201039131,603,Good
0.051561478161197966,511,Fair
-1.9216210801181637,780,Very Good
0.3684041082765524,632,Good
1.687293755585995,386,LOW
-0.4404461832374418,394,LOW
-0.3837751437046142,729,Very Good
-1.4553729821435364,755,Very Good
-0.8422953726520377,717,Very Good
1.2699888281169918,561,Fair
0.07474508524280926,421,Fair
-0.26012923926935394,459,Fair
1.1025516658609102,647,Good
0.20096694602047077,643,Good
0.9454183289744336,632,Good
1.5610718948083335,415,Fair
-0.4636297903190531,751,Very Good
0.8913232457840072,438,Fair
0.2061188587052733,688,Good
1.2957483915410044,523,Fair
0.587360397380659,662,Good
0.9789057614256499,477,Fair
0.546145095902239,478,Fair
1.566223807493136,587,Fair
0.8140445555119695,595,Fair
1.3266598676498194,382,LOW
0.8964751584688098,588,Fair
0.4070434534125712,627,Good
-0.4739336156886581,752,Very Good
-1.4502210694587339,755,Very Good
0.5744806156686528,662,Good
1.3549953874162333,351,LOW
0.9531461980016374,634,Good
0.20869481504767454,644,Good
1.0793680587792989,648,Good
1.3756030381554432,350,LOW
-0.7624407260375987,751,Very Good
-1.470828720197944,756,Very Good
-1.068979530783348,733,Very Good
1.1489188800241328,569,Fair
0.07474508524280926,421,Fair
0.1700554699116557,531,Fair
-1.1668658717945959,738,Very Good
-0.522876786194282,755,Very Good
-0.6259150398903321,761,Very Good
-1.5764429302363954,762,Very Good
-1.4064298116379126,751,Very Good
-0.5151489171670782,545,Fair
0.05928934718840173,522,Fair
1.4477298157426783,474,Fair
1.4657615101394872,376,LOW
1.2880205225138006,457,Fair
1.4915210735634996,374,LOW
1.6795658865587912,387,LOW
0.46629044928780006,396,LOW
-1.3858221608987025,750,Very Good
1.2751407408017943,560,Fair
-1.924197036460565,780,Very Good
-1.045795923701737,729,Very Good
-1.2570243437786397,744,Very Good
0.4070434534125712,627,Good
-0.4584778776342506,750,Very Good
0.08247295427001303,420,Fair
0.515233619793424,475,Fair
-0.18542650533971752,736,Very Good
1.604863152629155,377,LOW
-1.5584112358395867,792,Very Good
1.3395396493618257,381,LOW
-0.5177248735094795,756,Very Good
-1.4038538552955113,753,Very Good
1.2004380068721578,437,Fair
-0.7469849879831912,711,Very Good
-1.1411063083705832,772,Very Good
-0.996852753196113,726,Very Good
1.5765276328627411,586,Fair
1.2854445661713993,560,Fair
1.434850034030672,477,Fair
1.5378882877267224,416,Fair
-0.7109215991895736,893,Very Good
1.6641101485043839,369,LOW
-0.391503012731818,728,Very Good
-1.5944746246332042,761,Very Good
-0.46620574666145437,751,Very Good
-0.7289532935863824,564,Fair
-0.7289532935863824,564,Fair
0.40961940975497246,447,Fair
0.16747951356925445,647,Good
0.9789057614256499,477,Fair
1.3343877366770232,401,Fair
