Feature,XGBoost Accuracy,XGBoost Precision,XGBoost Recall,XGBoost F1 Score
"unique_id, disbursement_date, full_time_employees",0.9155405405405406,0.9113924050632911,0.9290322580645162,0.9201277955271565
"unique_id, disbursement_date, full_time_employees",0.9155405405405406,0.9113924050632911,0.9290322580645162,0.9201277955271565
"unique_id, disbursement_date, naics_code",0.9459459459459459,0.9371069182389937,0.9612903225806452,0.9490445859872612
"unique_id, disbursement_date, naics_code",0.9459459459459459,0.9371069182389937,0.9612903225806452,0.9490445859872612
"unique_id, disbursement_date, naics_code",0.9459459459459459,0.9371069182389937,0.9612903225806452,0.9490445859872612
"unique_id, disbursement_date, jobs_created",0.918918918918919,0.906832298136646,0.9419354838709677,0.9240506329113923
"unique_id, disbursement_date, jobs_created",0.918918918918919,0.906832298136646,0.9419354838709677,0.9240506329113923
"unique_id, disbursement_date, jobs_created",0.918918918918919,0.906832298136646,0.9419354838709677,0.9240506329113923
"unique_id, disbursement_date, lender_type_category",0.9290540540540541,0.9036144578313253,0.967741935483871,0.9345794392523364
"unique_id, disbursement_date, lender_type_category",0.9290540540540541,0.9036144578313253,0.967741935483871,0.9345794392523364
"unique_id, disbursement_date, lender_type_category",0.9290540540540541,0.9036144578313253,0.967741935483871,0.9345794392523364
"unique_id, disbursement_date, optional_primary_use_of_funds",0.9256756756756757,0.9130434782608695,0.9483870967741935,0.930379746835443
"unique_id, disbursement_date, optional_primary_use_of_funds",0.9256756756756757,0.9130434782608695,0.9483870967741935,0.930379746835443
"unique_id, disbursement_date, optional_primary_use_of_funds",0.9256756756756757,0.9130434782608695,0.9483870967741935,0.930379746835443
"unique_id, disbursement_date, optional_revenue_yr_confirmed",0.9256756756756757,0.9130434782608695,0.9483870967741935,0.930379746835443
"unique_id, disbursement_date, optional_revenue_yr_confirmed",0.9256756756756757,0.9130434782608695,0.9483870967741935,0.930379746835443
"unique_id, disbursement_date, optional_revenue_yr_confirmed",0.9256756756756757,0.9130434782608695,0.9483870967741935,0.930379746835443
"unique_id, disbursement_date, optional_stage",0.9425675675675675,0.9259259259259259,0.967741935483871,0.9463722397476341
"unique_id, disbursement_date, optional_stage",0.9425675675675675,0.9259259259259259,0.967741935483871,0.9463722397476341
"unique_id, disbursement_date, optional_stage",0.9425675675675675,0.9259259259259259,0.967741935483871,0.9463722397476341
"unique_id, disbursement_date, support_amount",0.9290540540540541,0.9135802469135802,0.9548387096774194,0.9337539432176656
"unique_id, disbursement_date, support_amount",0.9290540540540541,0.9135802469135802,0.9548387096774194,0.9337539432176656
"unique_id, disbursement_date, support_amount",0.9290540540540541,0.9135802469135802,0.9548387096774194,0.9337539432176656
"unique_id, loan_investment_amount, lender_insurance_premium",0.9155405405405406,0.922077922077922,0.9161290322580645,0.919093851132686
"unique_id, loan_investment_amount, lender_insurance_premium",0.9155405405405406,0.922077922077922,0.9161290322580645,0.919093851132686
"unique_id, loan_investment_amount, lender_insurance_premium",0.9155405405405406,0.922077922077922,0.9161290322580645,0.919093851132686
"unique_id, loan_investment_amount, metro_type",0.918918918918919,0.9171974522292994,0.9290322580645162,0.9230769230769231
"unique_id, loan_investment_amount, metro_type",0.918918918918919,0.9171974522292994,0.9290322580645162,0.9230769230769231
"unique_id, loan_investment_amount, metro_type",0.918918918918919,0.9171974522292994,0.9290322580645162,0.9230769230769231
